 RTP ALTURA GPSALT IGRF mag_res1 mag_res2 LAT LONG Line MAGIGRF X Y
785 634.3446547150058 239.73 -387.29999999999995 22768.658 -199.7928604978345 -199.44137235733245 -27.83646400000001 -49.09265300000001 12260 -246.123 6919453.0 687837.0
786 698.0056320825565 228.73 -389.02 22768.644 -223.45038180467682 -223.001639229846 -27.835328000000004 -49.092696999999994 12260 -269.72900000000004 6919579.0 687835.0
787 766.367961901282 248.88 -391.03 22768.632 -256.9030989530381 -256.35615528648543 -27.834183000000003 -49.092725 12260 -303.129 6919706.0 687834.0
788 837.0506489568786 268.74 -394.3800000000001 22768.62 -299.3955907476848 -298.75027392380764 -27.833036 -49.092744 12260 -345.56800000000015 6919833.0 687834.0
789 915.8454504291607 254.58 -399.1400000000001 22768.609 -341.0948571886172 -340.3509951418125 -27.831889 -49.092753 12260 -387.213 6919960.0 687835.0
790 1017.5657660555094 282.7 -405.0 22768.597999999998 -400.3651236295492 -399.52271635981725 -27.830739 -49.092766999999995 12260 -446.42900000000003 6920087.0 687836.0
791 1162.4770445797735 337.85 -411.4000000000001 22768.585 -483.3758407779105 -482.4352324164568 -27.829594 -49.0928 12260 -529.387 6920214.0 687835.0
792 1371.5930820592903 390.84 -418.01 22768.572999999997 -586.3507832799862 -585.3121458924136 -27.82845 -49.092836 12260 -632.31 6920341.0 687833.0
793 1654.9465426862923 425.48 -424.81999999999994 22768.56 -687.5705004283475 -686.4336619490531 -27.827306 -49.092867 12260 -733.477 6920468.0 687832.0
794 1996.2784276546467 446.0 -432.70000000000005 22768.549 -765.8579922229942 -764.6227805863755 -27.826164000000002 -49.092886 12260 -811.711 6920595.0 687832.0
795 2351.930305382439 461.01 -441.43000000000006 22768.537999999997 -802.1606121149782 -800.8274577816193 -27.825025 -49.092886 12260 -847.959 6920721.0 687834.0
796 2665.454261933129 476.29 -450.6199999999999 22768.529 -756.3697812995337 -754.9383401382286 -27.823889 -49.092867 12260 -802.112 6920847.0 687838.0
797 2869.5156420460426 501.02 -460.1400000000001 22768.519 -588.4595292888554 -586.9305758913944 -27.822756 -49.092844 12260 -634.146 6920972.0 687842.0
798 2918.2186037932825 521.84 -469.9200000000001 22768.51 -259.2085026318917 -257.5822090638776 -27.821628000000004 -49.092831 12260 -304.84 6921097.0 687845.0
799 2788.748389997703 528.72 -480.44000000000005 22768.499 191.6594945128764 193.38200952844798 -27.820505999999998 -49.092839 12260 146.08100000000005 6921221.0 687846.0
800 2496.1724372506205 531.98 -491.81999999999994 22768.487 651.9130409502154 653.7314332821389 -27.819391999999997 -49.092869 12260 606.386 6921345.0 687845.0
801 2089.6654312099386 542.92 -504.6500000000001 22768.475 1022.3274297780214 1024.240150242717 -27.818289 -49.092906 12260 976.8510000000001 6921467.0 687844.0
802 1627.0661297822455 562.55 -518.79 22768.463 1252.2685932521124 1254.2754697839773 -27.817192 -49.092942 12260 1206.8419999999999 6921589.0 687842.0
803 1176.9700283499374 569.76 -531.94 22768.451 1338.0604032751519 1340.1608333479987 -27.816103000000002 -49.092971999999996 12260 1292.684 6921710.0 687841.0
804 779.6187032108062 569.04 -542.1500000000001 22768.44 1350.943634493425 1353.1368435154636 -27.815014 -49.092994 12260 1305.617 6921830.0 687840.0
805 450.3174357464256 553.73 -550.8900000000001 22768.429 1288.902669870179 1291.1896044988025 -27.813925 -49.093022 12260 1243.627 6921951.0 687840.0
806 207.11879183004837 524.45 -560.94 22768.417 1162.9086757347372 1165.2882172469501 -27.812839 -49.093056 12260 1117.682 6922071.0 687838.0
807 43.3168093359985 489.17 -570.44 22768.404 1033.7060350503475 1036.1787859723365 -27.811756 -49.093111 12260 988.528 6922192.0 687835.0
808 -52.151448309117505 454.43 -578.77 22768.391 914.7155902074768 917.2806038818492 -27.810669 -49.093169 12260 869.585 6922312.0 687831.0
809 -97.59784817238267 409.48 -587.0 22768.379 797.028596072035 799.6862166299968 -27.809583 -49.093211 12260 751.947 6922432.0 687829.0
810 -111.66523491805215 370.81 -595.4000000000001 22768.368 695.2676314487891 698.0189776133354 -27.808494 -49.093231 12260 650.237 6922553.0 687829.0
811 -110.115047246449 333.25 -603.95 22768.357999999997 609.2458921792572 612.0911360159915 -27.807406 -49.093236 12260 564.2669999999998 6922674.0 687830.0
812 -104.50123190175209 286.49 -612.27 22768.347999999998 537.8135741049592 540.7519410220909 -27.806317 -49.093242 12260 492.88599999999997 6922794.0 687831.0
813 -101.0009860985611 257.01 -619.95 22768.338 482.67106018914217 485.7034968440645 -27.805225 -49.093242 12260 437.796 6922915.0 687833.0
814 -101.64747140236241 236.02 -627.95 22768.327999999998 436.2067716270397 439.33345008535525 -27.804136 -49.093236 12260 391.385 6923036.0 687836.0
815 -106.2633446381247 213.66 -635.6600000000001 22768.319 395.3224535527415 398.5422550914549 -27.80305 -49.093236 12260 350.55199999999996 6923156.0 687837.0
816 -113.25002475637135 186.67 -643.6500000000001 22768.308999999997 360.5461354784433 363.85906009755433 -27.801966999999998 -49.093244 12260 315.827 6923276.0 687838.0
817 -120.9503015641984 176.94 -652.25 22768.297000000002 334.07759205043067 337.4834676843365 -27.800889 -49.093272 12260 289.409 6923396.0 687838.0
818 -128.2974894305869 161.98 -659.9200000000001 22768.286 315.7090191102225 319.20672703592754 -27.799816999999997 -49.09330300000001 12260 271.089 6923515.0 687836.0
819 -134.3258347660658 146.0 -668.97 22768.275 294.00709271896216 297.5960304102793 -27.798747 -49.093339 12260 249.43599999999998 6923633.0 687835.0
820 -139.25522677984065 142.04 -678.22 22768.263 272.32994097398733 276.0099363653138 -27.797681 -49.093378 12260 227.80700000000002 6923751.0 687833.0
821 -143.65413926941812 150.66 -685.3199999999999 22768.252 251.55836803377903 255.33019571690483 -27.796611 -49.093410999999996 12260 207.084 6923870.0 687831.0
822 -148.0607706757375 150.38 -688.01 22768.24 233.46302044728526 237.3268524878131 -27.795539 -49.093444 12260 189.03799999999998 6923989.0 687830.0
823 -152.7533004185216 145.78 -686.25 22768.229 217.1326728607916 221.0885092587215 -27.794466999999997 -49.093475 12260 172.757 6924108.0 687829.0
824 -157.73284569968177 128.87 -681.2 22768.217999999997 203.03709992058342 207.08476861031247 -27.793394 -49.093508 12260 158.71 6924227.0 687827.0
825 -162.92787048644757 104.08 -672.76 22768.207000000002 190.93017352932304 195.0690719846643 -27.792325 -49.093542 12260 146.65200000000004 6924345.0 687826.0
826 -167.97446782557384 98.08 -662.9000000000001 22768.196 179.94982594282928 184.18072875557255 -27.791253 -49.093569 12260 135.721 6924464.0 687825.0
827 -172.21244838473348 126.3 -653.77 22768.186 169.09892906376456 173.4221803651157 -27.790175 -49.093571999999995 12260 124.921 6924583.0 687826.0
828 -175.5571410484727 147.45 -643.45 22768.177000000003 158.89928705061 163.31617762916724 -27.789094 -49.093553 12260 114.775 6924703.0 687830.0
829 -177.67108285268952 159.41 -633.77 22768.17 148.60409574488443 153.1149697318535 -27.788010999999997 -49.093511 12260 104.535 6924823.0 687836.0
830 -179.09084113946867 166.92 -623.3499999999999 22768.162999999997 139.48970859764003 144.0955126504137 -27.786921999999997 -49.093464000000004 12260 95.477 6924944.0 687843.0
831 -180.6690509758904 172.51 -612.96 22768.155 131.58487074296647 136.28526073033913 -27.785830999999998 -49.09343300000001 12260 87.62700000000002 6925065.0 687848.0
832 -183.6842312032651 184.19 -603.4000000000001 22768.147 123.82780753457848 128.62261139094718 -27.784739000000002 -49.093408000000004 12260 79.92399999999998 6925186.0 687852.0
833 -189.49338782861247 199.62 -594.5899999999999 22768.137000000002 116.29429361876137 121.1831672129206 -27.783641999999997 -49.093406 12260 72.443 6925307.0 687854.0
834 -198.81130407996267 204.62 -585.71 22768.127 109.92055434922985 114.90332561557669 -27.782546999999997 -49.093410999999996 12260 66.12100000000001 6925428.0 687855.0
835 -211.23562429759855 180.09 -576.3199999999999 22768.117000000002 104.89539388446477 109.9728374147893 -27.78145300000001 -49.093428 12260 61.148 6925550.0 687856.0
836 -224.5631618226043 148.45 -567.0899999999999 22768.107000000004 100.7274292612187 105.89859839812802 -27.780358000000003 -49.093439000000004 12260 57.03100000000001 6925671.0 687856.0
837 -235.78102246357622 117.27 -557.78 22768.096 96.82246463797254 102.08735938146671 -27.779260999999998 -49.093461 12260 53.177 6925792.0 687856.0
838 -241.37327368119466 109.33 -548.9100000000001 22768.085 92.27485346577852 97.63407634204458 -27.778167 -49.093486 12260 48.68 6925914.0 687855.0
839 -213.62229389060303 220.35 -535.3900000000001 22768.337000000003 82.58523776472066 88.08609317198412 -27.777410999999997 -49.088619 12270 39.395 6925990.0 688336.0
840 -213.9909914269346 238.92 -543.23 22768.35 86.78986504773022 92.18959306171492 -27.778592 -49.088581 12270 43.54600000000001 6925859.0 688338.0
841 -207.49515188499265 256.68 -551.44 22768.362 91.27784578179177 96.57704892868492 -27.779764 -49.088547 12270 47.98 6925729.0 688339.0
842 -197.68456009819877 273.05 -559.75 22768.37200000001 96.73917996690537 101.93846077289403 -27.78092800000001 -49.088536 12270 53.387 6925600.0 688339.0
843 -188.0836277169704 272.49 -567.8399999999999 22768.382999999998 102.79464224935656 107.894431175025 -27.782086 -49.088528000000004 12270 59.387 6925472.0 688337.0
844 -180.92821300860666 255.52 -574.3699999999999 22768.392999999996 109.2213298855222 114.2217989964733 -27.783241999999998 -49.088525 12270 65.759 6925344.0 688336.0
845 -176.97032025175196 245.87 -580.54 22768.404 116.5260175216879 121.4271668179216 -27.784391999999997 -49.088514 12270 73.009 6925216.0 688335.0
846 -175.63561740637522 237.12 -587.01 22768.415 124.60650931633457 129.40928545524378 -27.785539 -49.088491999999995 12270 81.036 6925089.0 688335.0
847 -175.67963690719392 219.67 -593.01 22768.427000000003 133.25222646469587 137.95680151188333 -27.786686 -49.088464 12270 89.62899999999998 6924962.0 688336.0
848 -175.67384940473454 195.75 -598.9300000000001 22768.438 142.61952241782362 147.22667096507934 -27.787828 -49.088433 12270 98.944 6924836.0 688337.0
849 -174.34824492995227 182.64 -607.0 22768.449 152.01536766352243 156.5247455796407 -27.788964 -49.088419 12270 108.286 6924710.0 688336.0
850 -171.6612776596324 191.34 -613.97 22768.46 161.54521290922125 165.956820194202 -27.790096999999996 -49.088408 12270 117.762 6924584.0 688335.0
851 -167.8702795461519 219.57 -618.7 22768.471 172.29686231340102 176.61164562463722 -27.791231 -49.088392 12270 128.461 6924459.0 688335.0
852 -163.0513177909668 246.95 -622.95 22768.482000000004 185.0389329128144 189.25611765851602 -27.79236400000001 -49.088369 12270 141.15 6924333.0 688335.0
853 -157.47065047059039 249.36 -628.1400000000001 22768.493 199.10300351222767 203.2225896923946 -27.793494 -49.08835300000001 12270 155.161 6924207.0 688335.0
854 -151.61065015350033 230.7 -633.74 22768.502999999997 214.17242756269286 218.19501770351246 -27.794625 -49.08833900000001 12270 170.17700000000005 6924082.0 688334.0
855 -145.70937423327277 200.79 -638.8 22768.514 230.07307696687283 233.99884313394767 -27.79575 -49.088328000000004 12270 186.025 6923957.0 688334.0
856 -139.9212747749035 162.91 -643.1099999999999 22768.523999999998 246.43185446839016 250.2612271223048 -27.796878000000003 -49.088325 12270 202.33 6923833.0 688332.0
857 -134.0649566950648 119.62 -646.97 22768.534 261.5738278114265 265.3058602947879 -27.798003 -49.088336 12270 217.417 6923708.0 688329.0
858 -128.3204284491882 141.03 -648.6400000000001 22768.543999999998 279.87680115446284 283.51149346727107 -27.799128000000003 -49.088342 12270 235.665 6923583.0 688326.0
859 -122.76880100083119 177.76 -647.55 22768.554 301.3619998512136 304.8995240590716 -27.800261 -49.088344 12270 257.096 6923458.0 688324.0
860 -117.60733330837695 207.46 -642.8199999999999 22768.564 327.68261974319785 331.12220125431566 -27.8014 -49.088344 12270 283.362 6923332.0 688322.0
861 -113.16357602326192 231.26 -634.3599999999999 22768.574 359.6598861841301 363.0009224723205 -27.802544 -49.088336 12270 315.285 6923205.0 688321.0
862 -109.70749181713256 261.14 -623.0 22768.586 400.4787991740103 403.7206877130861 -27.803694 -49.088314000000004 12270 356.05 6923077.0 688321.0
863 -107.12075979534241 300.39 -610.51 22768.599 452.00738822503405 455.15064521180375 -27.80485 -49.088269 12270 407.527 6922949.0 688324.0
864 -104.1158529187336 334.84 -597.6700000000001 22768.612 515.6643984712912 518.7082493139649 -27.806014 -49.088214 12270 471.13199999999995 6922820.0 688327.0
865 -97.5667572260518 367.0 -584.79 22768.626 594.6980552664962 597.641897438887 -27.807185999999998 -49.088158 12270 550.114 6922690.0 688331.0
866 -80.26978290348427 386.92 -573.8299999999999 22768.639 684.4966825495059 687.3393973286177 -27.808366999999997 -49.088111 12270 639.859 6922559.0 688333.0
867 -41.876142697932906 396.83 -564.0 22768.652000000002 783.3373098325154 786.0788972183487 -27.80955 -49.088075 12270 738.6460000000003 6922428.0 688335.0
868 33.58846816140088 423.93 -557.48 22768.664 886.1477117618103 888.7879996887619 -27.810736 -49.088042 12270 841.4019999999997 6922297.0 688336.0
869 161.82802119889908 457.55 -554.05 22768.676 966.5588883373907 969.0977047398584 -27.811916999999998 -49.088017 12270 921.758 6922166.0 688336.0
870 351.1281969557166 495.99 -550.4200000000001 22768.688 1008.371643717738 1010.8097631875107 -27.813089 -49.087996999999994 12270 963.5160000000001 6922036.0 688336.0
871 604.7874233808977 530.66 -545.9300000000001 22768.699 991.5929779028514 993.9311750317198 -27.81425 -49.087981 12270 946.683 6921907.0 688336.0
872 913.6153507352194 557.45 -541.19 22768.711 917.9062443437836 920.1458962497247 -27.815403000000003 -49.087964 12270 872.942 6921780.0 688335.0
873 1262.7641081880874 571.77 -535.24 22768.722999999998 800.3739614921449 802.5154123063643 -27.816544 -49.087939 12270 755.357 6921653.0 688336.0
874 1619.5408617410747 579.14 -529.31 22768.734 634.6220320915583 636.6658843402429 -27.817678000000004 -49.087922 12270 589.552 6921527.0 688336.0
875 1939.8646963889491 580.21 -523.8 22768.746 393.2394856542192 395.187460586552 -27.81880300000001 -49.087886 12270 348.11800000000005 6921403.0 688337.0
876 2193.2691547053955 580.53 -517.78 22768.759 107.5551645705946 109.4074342521784 -27.819919 -49.087847 12270 62.383 6921279.0 688339.0
877 2350.6964420011886 572.99 -511.29999999999995 22768.771 -190.56457770826336 -188.80723868563862 -27.821025 -49.087811 12270 -235.787 6921156.0 688341.0
878 2395.37722748556 572.09 -505.68000000000006 22768.78200000001 -462.2753877313027 -460.61160224966005 -27.822121999999997 -49.087781 12270 -507.548 6921035.0 688342.0
879 2331.0844462882014 570.27 -501.23 22768.793999999998 -657.1054231080567 -655.5353632329987 -27.823210999999997 -49.087756 12270 -702.429 6920914.0 688342.0
880 2187.275832773624 567.49 -494.80999999999995 22768.805 -766.4026543263295 -764.9253734004635 -27.824289 -49.087733 12270 -811.7760000000003 6920794.0 688343.0
881 1996.4336986674773 551.97 -485.6199999999999 22768.81600000001 -788.3505320935501 -786.9654275906893 -27.825364 -49.087717 12270 -833.7739999999999 6920675.0 688343.0
882 1779.5904087542233 541.16 -476.0899999999999 22768.826 -748.070056409719 -746.7765258036757 -27.826435999999998 -49.087708 12270 -793.544 6920557.0 688342.0
883 1560.7689518929415 522.26 -466.6400000000001 22768.836 -669.8573848843689 -668.6563748325362 -27.827506 -49.087708 12270 -715.383 6920438.0 688340.0
884 1362.7772426961733 494.76 -458.5899999999999 22768.846 -576.1347133590186 -575.0262238613965 -27.828578000000004 -49.087711 12270 -621.712 6920319.0 688338.0
885 1200.730926321523 471.13 -452.8800000000001 22768.856 -487.7006883826165 -486.6841169130178 -27.829646999999998 -49.087717 12270 -533.33 6920201.0 688335.0
886 1074.9770988729465 439.34 -448.1300000000001 22768.865 -409.4684380524997 -408.54361254532165 -27.830710999999997 -49.087725 12270 -455.149 6920083.0 688333.0
887 981.2309407491116 399.07 -443.5 22768.875 -344.3508342713309 -343.51715220038636 -27.831767 -49.087733 12270 -390.083 6919966.0 688330.0
888 909.4643212012902 377.01 -437.51 22768.884 -297.00523049016215 -296.262691855451 -27.832817 -49.087742 12270 -342.789 6919849.0 688327.0
889 851.8514116716789 391.2 -430.74 22768.894 -262.74924374574556 -262.09612729808526 -27.833864000000002 -49.087744 12270 -308.58299999999997 6919734.0 688325.0
890 800.765333099921 397.05 -424.0 22768.904 -232.90661045238127 -232.3435187179588 -27.834906 -49.087736 12270 -278.79 6919618.0 688324.0
891 754.2653916943824 386.32 -417.25 22768.914 -207.1557518053024 -206.68251271851486 -27.83595 -49.087725 12270 -253.088 6919502.0 688324.0
892 712.7334490664286 375.38 -410.0 22768.924 -187.93476506088592 -187.55094816114917 -27.836992 -49.087719 12270 -233.917 6919387.0 688322.0
893 675.3836721641464 358.3 -402.1700000000001 22768.933999999997 -172.246552962755 -171.95198618446614 -27.83803300000001 -49.087719 12270 -218.278 6919272.0 688321.0
894 641.7628279040202 350.59 -393.95000000000005 22768.944 -160.51137037681968 -160.30717244297432 -27.839071999999998 -49.087725 12270 -206.59400000000002 6919156.0 688318.0
895 611.4151542374047 349.37 -385.72 22768.952999999998 -151.69538363240318 -151.5806078856086 -27.840111 -49.087731 12270 -197.828 6919041.0 688316.0
896 582.8113835935694 338.2 -377.75 22768.963 -143.34717153427232 -143.3216459089256 -27.841146999999996 -49.087725 12270 -189.52900000000002 6918926.0 688315.0
897 555.6742986137322 348.91 -368.95000000000005 22768.972999999998 -137.25360598508928 -137.31672795500342 -27.842183000000002 -49.087719 12270 -183.485 6918812.0 688313.0
898 528.8695460619138 359.46 -359.75 22768.984 -130.89916853324385 -131.05136855900295 -27.843217 -49.087708 12270 -177.179 6918697.0 688313.0
899 502.1610624491917 367.71 -351.0899999999999 22768.994 -124.60395643511282 -124.84540658231992 -27.844256 -49.087694 12270 -170.933 6918582.0 688312.0
900 476.2135408139131 337.84 -343.56999999999994 22769.006 -118.02329362955292 -118.35364976700217 -27.845291999999997 -49.087669 12270 -164.4 6918467.0 688313.0
901 451.3264996288884 300.51 -337.77 22769.017000000003 -112.47163082399284 -112.89089295168444 -27.846331 -49.087641999999995 12270 -158.89600000000004 6918352.0 688314.0
902 428.2599163439482 251.13 -332.20000000000005 22769.028 -108.15319337214744 -108.66153355568404 -27.847364000000002 -49.087619000000004 12270 -154.626 6918237.0 688314.0
903 407.2271797248093 214.68 -326.53 22769.039 -104.95117711553536 -105.54782076312712 -27.848397 -49.0876 12270 -151.472 6918123.0 688314.0
904 387.7293617686844 219.68 -320.3900000000001 22769.05 -102.20193550520894 -102.88671055125288 -27.849428000000003 -49.087578 12270 -148.77 6918009.0 688315.0
905 369.0889711511272 222.76 -313.1600000000001 22769.061 -99.0849192485968 -99.85799775869594 -27.850456 -49.087556 12270 -145.701 6917895.0 688315.0
906 350.70001273198807 195.56 -306.19000000000005 22769.072 -95.49367763827023 -96.35488754682173 -27.851481 -49.087528000000006 12270 -142.157 6917781.0 688316.0
907 332.6659086058529 195.82 -299.97 22769.084 -92.16540651574816 -93.11362909975624 -27.852503000000002 -49.087483 12270 -138.874 6917668.0 688319.0
908 315.43778393591685 184.64 -292.76 22769.097 -88.38891003951147 -89.42397323337342 -27.853521999999998 -49.087422 12270 -135.142 6917555.0 688323.0
909 299.12424390060926 169.24 -286.24 22769.112 -84.63854166061228 -85.76087592491237 -27.854544 -49.087339 12270 -131.435 6917441.0 688329.0
910 284.76870401493755 151.44 -279.5999999999999 22769.126 -81.72236912323216 -82.93102780057757 -27.855564 -49.087258 12270 -128.561 6917328.0 688336.0
911 272.2542447851857 149.21 -272.31999999999994 22769.139 -79.25264729328093 -80.54797451487741 -27.856586 -49.087189 12270 -126.135 6917215.0 688341.0
912 260.9490715807178 142.16 -264.5799999999999 22769.151 -77.20318032923984 -78.58646688368573 -27.857611 -49.087146999999995 12270 -124.132 6917101.0 688343.0
913 249.33225926633537 147.41 -258.1400000000001 22769.162 -75.1633894263424 -76.6351515104462 -27.858635999999997 -49.087142 12270 -122.141 6916987.0 688342.0
914 236.08064322695088 199.06 -252.03999999999996 22769.171000000002 -73.46247042610733 -75.0222775792848 -27.859661 -49.08715 12270 -120.49 6916874.0 688339.0
915 220.7655342196641 222.52 -243.75 22769.181 -70.25355142587227 -71.90140364812342 -27.860685999999998 -49.087161 12270 -117.331 6916761.0 688336.0
916 203.34821987132142 202.95 -235.49 22769.189 -67.37743658411827 -69.1142805328359 -27.861708 -49.087185999999996 12270 -114.506 6916647.0 688332.0
917 187.40616827438484 182.71 -228.67000000000007 22769.197999999997 -65.30874293759786 -67.13380402099186 -27.862733000000002 -49.087208000000004 12270 -112.488 6916534.0 688328.0
918 177.45323061164163 193.07 -222.89 22769.207000000002 -63.86840274212933 -65.782283486387 -27.863761 -49.087216999999995 12270 -111.098 6916420.0 688325.0
919 176.32161675305196 178.11 -217.21000000000004 22769.217 -62.87183719294631 -64.87436553246481 -27.864791999999998 -49.087228 12270 -110.15100000000001 6916306.0 688323.0
920 181.77438630103418 189.41 -212.05999999999995 22769.226000000002 -61.465075802244435 -63.55719839441642 -27.865828000000004 -49.087241999999996 12270 -108.795 6916191.0 688320.0
921 187.72243038687162 198.76 -206.40999999999997 22769.237 -58.88166786259461 -61.06398723360729 -27.866875 -49.087239000000004 12270 -106.262 6916075.0 688318.0
922 -179.7840599211471 248.06 -481.72 22768.61 78.57985032451475 84.11243137167139 -27.777966999999997 -49.083589 12280 35.744 6925921.0 688831.0
923 -181.05637576487476 230.78 -482.8699999999999 22768.619 83.74042730292328 89.16602894684166 -27.779196999999996 -49.083619 12280 40.843 6925784.0 688826.0
924 -176.13980515057256 229.27 -488.9000000000001 22768.627999999997 89.04096604934608 94.36208413099878 -27.780414 -49.083644 12280 46.083999999999996 6925650.0 688822.0
925 -169.17015872414228 247.09 -500.6600000000001 22768.637000000002 94.20143705158732 99.41944868895169 -27.781606 -49.083672 12280 51.185 6925518.0 688817.0
926 -163.56571717494535 267.15 -513.47 22768.646 99.9025163707908 105.01931487865221 -27.782775 -49.083683 12280 56.82899999999999 6925388.0 688814.0
927 -160.85206051339873 273.97 -523.02 22768.65700000001 105.90097865324205 110.9182852807832 -27.783928000000003 -49.083678000000006 12280 62.772 6925260.0 688812.0
928 -160.47438556143783 269.53 -530.6800000000001 22768.667999999998 112.58004925265524 117.49975731466188 -27.785069 -49.083661 12280 69.398 6925134.0 688812.0
929 -161.6361707271571 259.19 -536.5699999999999 22768.678 119.82547330312063 124.64818532577976 -27.7862 -49.083647 12280 76.59 6925009.0 688811.0
930 -163.11375464926738 247.68 -541.45 22768.689 127.88389735358595 132.6096133368976 -27.787325 -49.083642 12280 84.595 6924884.0 688810.0
931 -163.81738643206643 244.48 -547.23 22768.699 135.70725365986988 140.33735072181116 -27.788439 -49.083639 12280 92.365 6924761.0 688808.0
932 -163.25181916251816 246.27 -553.53 22768.708 144.1556099661538 148.6900881067247 -27.789547 -49.083639 12280 100.76 6924638.0 688806.0
933 -161.45698585775807 244.67 -559.29 22768.717999999997 153.38154507720438 157.82117888819477 -27.790646999999996 -49.083647 12280 109.93299999999999 6924516.0 688804.0
934 -158.4407385926097 240.7 -565.96 22768.72700000001 163.32983363930688 167.67522564690398 -27.791742 -49.08365 12280 119.82799999999999 6924395.0 688801.0
935 -154.2389192812773 231.23 -573.74 22768.737 173.8097982625529 178.06146466356532 -27.792831 -49.083639 12280 130.257 6924274.0 688801.0
936 -149.45461796944977 196.98 -581.5 22768.749 183.04356704428014 187.20245449610047 -27.793916999999997 -49.083606 12280 139.441 6924154.0 688802.0
937 -144.6171187767601 160.06 -586.7 22768.762000000002 192.1014330823844 196.1672831900312 -27.795006 -49.083546999999996 12280 148.451 6924033.0 688806.0
938 -140.167300531802 149.13 -589.49 22768.775 202.95294566943645 206.92515590672264 -27.7961 -49.083472 12280 159.255 6923911.0 688811.0
939 -136.78195224158156 126.1 -588.4100000000001 22768.789 213.0566836102031 216.93542604273148 -27.797208 -49.083397 12280 169.312 6923789.0 688817.0
940 -134.96594563078332 120.89 -583.81 22768.803 224.57945978295552 228.36223856975346 -27.798328 -49.083321999999995 12280 180.78599999999997 6923664.0 688822.0
941 -134.96680124027256 113.03 -577.5999999999999 22768.81700000001 236.63265715094147 240.31869770021888 -27.799464 -49.083256 12280 192.79 6923538.0 688827.0
942 -137.06070906219628 140.02 -568.99 22768.831000000002 252.82169690939415 256.4094500375713 -27.800617 -49.083189000000004 12280 208.929 6923410.0 688832.0
943 -140.9221085040433 187.49 -557.5799999999999 22768.843999999997 275.1187071556513 278.60705413973244 -27.801786 -49.083135999999996 12280 231.174 6923281.0 688835.0
944 -144.33388764454912 237.49 -545.8599999999999 22768.856 308.51910908494636 311.9061566101458 -27.802969 -49.083103 12280 264.52 6923150.0 688836.0
945 -143.8765002324487 274.23 -534.19 22768.868 347.0191280509938 350.3031548681289 -27.804164 -49.083081 12280 302.964 6923017.0 688836.0
946 -135.3184929093037 302.15 -522.1199999999999 22768.881 389.47759772447023 392.6589479647468 -27.805366999999997 -49.083044 12280 345.36800000000005 6922884.0 688838.0
947 -113.24856751192517 334.07 -510.98 22768.894 440.64448859318014 443.7223876648079 -27.806575 -49.083 12280 396.48 6922750.0 688840.0
948 -72.1985695047589 377.65 -503.3900000000001 22768.908 500.7480260108378 503.72187138763 -27.807789 -49.08295 12280 456.529 6922615.0 688843.0
949 -11.27216790023013 411.09 -499.4000000000001 22768.922000000002 554.8769168795477 557.7473110876914 -27.809003000000004 -49.082903 12280 510.603 6922481.0 688845.0
950 68.68699586737958 431.82 -497.3499999999999 22768.935 583.0990331019719 585.8661482070697 -27.810214000000002 -49.082858 12280 538.771 6922347.0 688848.0
951 165.5110680175634 447.34 -495.47 22768.947 578.9474732632527 581.6107930684964 -27.811421999999997 -49.082828000000006 12280 534.563 6922213.0 688848.0
952 278.572154450767 460.74 -492.6500000000001 22768.959 536.780688070819 539.3400405106056 -27.812628000000004 -49.082819 12280 492.339 6922079.0 688847.0
953 406.93424406742474 473.85 -489.6300000000001 22768.97 457.4152563294375 459.871243929954 -27.813828000000004 -49.082819 12280 412.916 6921946.0 688845.0
954 549.7761347992465 478.25 -484.45000000000005 22768.981 352.91940339282235 355.27280074585883 -27.815021999999995 -49.082819 12280 308.363 6921814.0 688843.0
955 706.2708639417988 478.24 -475.5 22768.992000000002 232.66919700515518 234.91940158452454 -27.816216999999998 -49.082814 12280 188.05599999999998 6921681.0 688842.0
956 868.0385078559782 472.6 -464.81999999999994 22769.002999999997 96.2815694222546 98.42935581974676 -27.817408 -49.08280300000001 12280 51.611999999999995 6921549.0 688841.0
957 1021.5294663442959 449.34 -454.46000000000004 22769.016 -55.48583280693156 -53.440292525713645 -27.8186 -49.082781 12280 -100.211 6921417.0 688841.0
958 1151.802714455681 420.87 -444.3399999999999 22769.028 -200.918656231351 -198.97458747461758 -27.819785999999997 -49.082755999999996 12280 -245.699 6921286.0 688841.0
959 1243.3653652943012 426.65 -435.3499999999999 22769.04 -339.0514796557705 -337.2088824235213 -27.820964 -49.082739000000004 12280 -383.88699999999994 6921155.0 688841.0
960 1287.1542477455685 453.76 -429.97 22769.051 -463.88259617808603 -462.14026541794715 -27.822133 -49.08273300000001 12280 -508.774 6921026.0 688839.0
961 1280.8130593937794 460.28 -424.06999999999994 22769.061 -557.8687127004015 -556.2266484123726 -27.823296999999997 -49.08273300000001 12280 -602.816 6920897.0 688837.0
962 1231.8695081739975 453.49 -416.70000000000005 22769.072 -598.5322504179503 -596.9896780102415 -27.82445 -49.082736 12280 -643.535 6920769.0 688835.0
963 1152.7792791176964 418.46 -409.02 22769.082000000002 -568.5772093307327 -567.1333542115541 -27.8256 -49.082739000000004 12280 -613.635 6920642.0 688833.0
964 1059.1256766347774 385.22 -401.8699999999999 22769.092999999997 -513.0741682435149 -511.7290304128667 -27.826742 -49.082736 12280 -558.187 6920515.0 688831.0
