 RTP ALTURA GPSALT LAT LONG Line mag_res2 mag_res1 MAGIGRF X Y
661 -487.3125488821472 99.24 -32.04000000000002 -16.125381 -51.203069 22790 208.768686841788 179.87302365218156 348.636 8217178.9 478286.82
662 -512.0198111288553 97.3 -31.370000000000005 -16.124234 -51.203083 22790 200.39962112772244 171.34321702138809 338.24 8217305.8 478285.21
663 -587.3444359839627 100.09 -30.600000000000023 -16.123085999999994 -51.203094 22790 194.0604374731624 164.83969307070842 329.875 8217432.7 478283.9
664 -690.3961782664073 103.33 -30.19 -16.121942 -51.203099 22790 185.11911832481076 155.7273947037568 318.915 8217559.29 478283.18
665 -757.7086359188377 108.39 -30.19 -16.120803 -51.203097 22790 172.01176811882286 142.43925264534968 303.802 8217685.27 478283.35
666 -771.2946639983422 95.4 -14.089999999999973 -16.120634 -51.198586 22800 144.53527051599204 109.14841591351905 277.817 8217704.48 478765.69
667 -717.8383527502294 95.71 -17.149999999999974 -16.121697 -51.198561 22800 149.3547712879504 114.10141784512766 284.521 8217586.8 478768.48
668 -630.7406604773604 101.19 -21.58999999999997 -16.122756 -51.198525 22800 161.52174858215392 126.38685902606764 298.567 8217469.74 478772.45
669 -564.0776676857699 110.49 -25.31 -16.123806 -51.198486 22800 170.2222593140686 135.200928883303 309.133 8217353.6 478776.72
670 -537.0642099297327 119.48 -28.529999999999966 -16.124853 -51.198447 22800 175.0265476693325 140.11835069583393 315.798 8217237.76 478780.99
671 -536.2495447831201 123.14 -31.75 -16.125895 -51.198411 22800 185.8957904553221 151.10332662519312 328.517 8217122.54 478784.97
672 -537.5828543397215 122.53 -33.80000000000001 -16.126931 -51.198377 22800 201.53790294728145 166.8640260941863 345.9980000000001 8217007.93 478788.64
673 -526.7938383478206 122.22 -35.160000000000025 -16.12797 -51.19835 22800 216.76343643224084 182.21565100370216 363.065 8216893.02 478791.72
674 -504.9576492734625 117.96 -36.49000000000001 -16.129006 -51.198319 22800 238.73262960004053 204.30691054861285 386.872 8216778.41 478795.1
675 -482.1489362413772 108.81 -36.29000000000002 -16.130042 -51.198294 22800 258.83905864884366 224.54260473331058 408.814 8216663.8 478797.88
676 -466.0835632270947 103.63 -35.420000000000016 -16.131081 -51.198277 22800 268.0880266311559 233.93194167842827 419.9 8216548.89 478799.77
677 -458.3571078512609 101.34 -36.00999999999999 -16.13212 -51.198275 22800 277.0353505325388 243.0374056698809 430.679 8216433.97 478800.18
678 -455.5071223371807 99.67 -37.670000000000016 -16.133156 -51.198288 22800 294.1742444250664 260.3553561132099 449.638 8216319.36 478798.81
679 -452.57088432126193 100.58 -39.920000000000016 -16.134192000000002 -51.198319 22800 315.16964944184264 281.5513081667549 472.447 8216204.74 478795.65
680 -446.463069934297 100.28 -42.029999999999966 -16.135225 -51.198355 22800 342.64218995239594 309.2310346365593 501.726 8216090.43 478791.9
681 -436.48206851942064 100.28 -43.94 -16.136256 -51.198402 22800 368.57710183775947 335.3869701624372 529.4580000000002 8215976.43 478786.96
682 -424.13487565437043 99.97 -45.76999999999998 -16.137283 -51.198449 22800 387.9579506005803 354.9884027087837 550.631 8215862.74 478782.02
683 -412.4134582968667 99.36 -47.49000000000001 -16.138310999999998 -51.198488 22800 405.5744828065429 372.81484053941415 570.043 8215749.05 478777.97
684 -404.528024813118 99.06 -49.06999999999999 -16.139336 -51.198516 22800 427.9683581385018 395.40391828973634 594.232 8215635.66 478775.11
685 -401.972578801905 99.06 -50.23000000000002 -16.140361 -51.198527 22800 463.8757596108811 431.4851516738248 631.941 8215522.28 478774.03
686 -402.6235739607407 99.36 -51.41000000000002 -16.141389 -51.198522 22800 496.730553827432 464.4927413620409 666.6089999999998 8215408.59 478774.74
687 -401.72514084123947 99.52 -52.08999999999998 -16.142414000000002 -51.198511 22800 530.7570863051059 498.66455067492234 702.446 8215295.21 478776.04
688 -395.17305014299444 99.06 -52.05000000000001 -16.143442 -51.198497 22800 581.3796012294962 549.4293028914307 754.885 8215181.52 478777.63
689 -384.3777466492428 96.32 -50.79000000000002 -16.144472 -51.198477 22800 646.1791026495487 614.3642685128702 821.508 8215067.53 478779.82
690 -376.85399550865145 92.35 -48.33999999999998 -16.145508 -51.198461 22800 726.3818482551958 694.7069574132715 903.543 8214952.92 478781.71
691 -380.3408270454452 89.77 -46.43000000000001 -16.146553 -51.198444 22800 816.2149052179245 784.6811430734689 995.223 8214837.39 478783.61
692 -390.0177886242203 89.61 -46.01999999999998 -16.1476 -51.198433 22800 912.1862611842288 880.8012663530099 1093.044 8214721.55 478784.91
693 -379.21089179101017 90.68 -46.13 -16.14865 -51.19843 22800 1031.436034094618 1000.2110445717948 1214.145 8214605.4 478785.31
694 -305.1083942353622 90.22 -46.56999999999999 -16.149703 -51.198436 22800 1189.5863086738175 1158.5323083069914 1374.148 8214488.95 478784.83
695 -136.1166807919223 91.9 -46.91000000000002 -16.150752999999998 -51.198463 22800 1380.7711926063748 1349.9161908246808 1567.172 8214372.8 478781.98
696 121.34903386674364 97.54 -48.41000000000002 -16.151806 -51.198508 22800 1546.9228100398595 1516.2887229973176 1735.161 8214256.34 478777.34
697 402.7548423859772 109.43 -50.70999999999998 -16.15285 -51.198572 22800 1586.8568299057763 1556.4673079174695 1776.91 8214140.8 478770.62
698 623.4087738822376 111.56 -51.97000000000003 -16.153897 -51.198638 22800 1543.3560308347596 1513.2151131370667 1735.2279999999996 8214024.95 478763.6
699 713.9150062320983 103.63 -52.27999999999997 -16.154944 -51.198691 22800 1465.1458385799883 1435.2356340663312 1658.842 8213909.11 478758.07
700 670.2220515573784 100.28 -52.41000000000002 -16.155992 -51.19872700000001 22800 1578.9718539574071 1549.271020499003 1774.499 8213793.26 478754.32
701 581.3003854805166 96.47 -52.49000000000001 -16.157042 -51.198763 22800 2155.319054446823 2125.8278977324094 2352.682 8213677.11 478750.58
702 613.8841088455658 91.14 -52.829999999999984 -16.158092 -51.198794 22800 2630.9160935845725 2601.6276548139967 2830.117 8213560.96 478747.42
703 960.6765230580863 78.03 -53.76999999999998 -16.159142000000006 -51.198805 22800 2783.500344403441 2754.389547900278 2984.547 8213444.81 478746.35
704 1748.9808891390257 85.04 -55.33999999999998 -16.160189000000006 -51.198799 22800 3210.976936250764 3182.02210581962 3413.871 8213328.97 478747.05
705 2968.026391001875 90.07 -57.58999999999998 -16.161233 -51.198772 22800 3471.059595980838 3442.231736688222 3675.805 8213213.44 478750.13
706 4464.658652554206 91.14 -59.72000000000003 -16.162275 -51.198716 22800 3180.7692842314227 3152.032308175445 3387.3720000000008 8213098.23 478756.18
707 6046.845155516723 89.46 -60.79000000000002 -16.163317000000006 -51.198649 22800 2697.021378730531 2668.361022561876 2905.486 8212983.01 478763.42
708 7507.271669825378 88.7 -61.66000000000002 -16.164356 -51.198583 22800 2362.970410107097 2334.3862339687776 2573.292 8212868.1 478770.66
709 8659.562139730064 88.54 -63.25999999999999 -16.165397 -51.198524 22800 1331.1318211630646 1302.6349430709258 1543.312 8212752.88 478777.01
710 9341.730518639037 88.7 -65.69999999999999 -16.166435999999994 -51.198472 22800 245.4412457233847 217.0384387681572 459.473 8212637.96 478782.76
711 9506.726550266594 89.16 -67.18 -16.167478 -51.198413 22800 -691.5313432206477 -719.8468521296937 -475.641 8212522.74 478789.11
712 9141.546107629012 89.31 -66.99000000000001 -16.168519 -51.198358 22800 -1903.1718142241864 -1931.3964257076575 -1685.424 8212407.52 478795.16
713 8247.588216691212 89.77 -66.37 -16.169569 -51.198299 22800 -2948.410054546454 -2976.546062601718 -2728.789 8212291.38 478801.51
714 6991.624283890969 91.14 -64.94999999999999 -16.170622 -51.198241 22800 -3298.962231746178 -3327.009196516245 -3077.463 8212174.93 478807.86
715 5616.996019229982 91.6 -62.73000000000002 -16.171682999999998 -51.198188 22800 -2902.0028244431187 -2929.952241787181 -2678.613 8212057.56 478813.61
716 4385.030816673527 93.27 -59.91000000000002 -16.172753 -51.198149 22800 -2280.650553345117 -2308.483360942817 -2055.361 8211939.27 478817.88
717 3453.667012493953 90.98 -57.41000000000002 -16.173833 -51.198138 22800 -1747.1519621458585 -1774.8307667132806 -1519.954 8211819.74 478819.18
718 2825.29823115776 96.32 -55.69 -16.174917 -51.198152 22800 -1617.8782361641024 -1645.3706975359255 -1388.777 8211699.91 478817.82
719 2367.5900175559327 99.82 -53.83999999999998 -16.176008 -51.198197 22800 -1684.4012572525785 -1711.66668845423 -1453.394 8211579.14 478813.18
720 1956.7517621312725 103.02 -51.69999999999999 -16.177104999999994 -51.198258 22800 -1455.5662377387198 -1482.5825510956909 -1222.65 8211457.77 478806.77
721 1547.1222941001297 106.07 -49.66000000000002 -16.178207999999998 -51.198333 22800 -1095.259698796007 -1122.0081234877448 -860.43 8211335.77 478798.87
722 1175.327565013405 110.64 -48.0 -16.179319 -51.198413 22800 -848.1004160963873 -874.5724621710208 -611.345 8211212.86 478790.37
723 897.1886425725388 112.93 -45.43000000000001 -16.180432999999994 -51.198491 22800 -716.5682254794333 -742.7671724386751 -477.881 8211089.64 478782.18
724 722.1238964303545 105.77 -41.24000000000001 -16.181555 -51.198574 22800 -598.4766096137884 -624.3939391278976 -357.845 8210965.49 478773.39
725 620.2411037805049 96.93 -39.50999999999999 -16.182682999999994 -51.198649 22800 -490.29506207046285 -515.9407067525723 -247.706 8210840.73 478765.5
726 541.4736022167424 100.58 -42.69999999999999 -16.183811 -51.198716 22800 -424.5847938193124 -449.9693118489666 -180.035 8210715.97 478758.49
727 459.40392846564043 120.09 -50.43000000000001 -16.184928 -51.198777 22800 -357.00601393936563 -382.13836350329836 -110.513 8210592.45 478752.08
728 378.630361285532 132.59 -60.25 -16.186035999999998 -51.198835 22800 -310.82582261113237 -335.71077430251137 -62.403 8210469.84 478745.96
729 312.65291993791493 134.27 -70.5 -16.187125 -51.198888 22800 -274.8776275299906 -299.52543072863983 -24.557 8210349.38 478740.44
730 265.7043480339159 135.03 -79.98000000000002 -16.188205 -51.198922 22800 -239.3573356060193 -263.79414560069813 12.854 8210229.85 478736.99
731 234.7515052079875 141.73 -88.83000000000004 -16.189272 -51.198919 22800 -213.91790271678315 -238.19221661832498 40.174 8210111.86 478737.4
732 211.28869845673614 147.52 -96.55999999999996 -16.190333 -51.198891 22800 -192.92454574319282 -217.06927774215038 63.048 8209994.49 478740.48
733 189.0044683168546 152.4 -102.65999999999997 -16.191389 -51.198827 22800 -174.93789570137824 -199.00034331693442 82.92 8209877.73 478747.43
734 161.79971955178533 157.58 -109.04999999999997 -16.192432999999998 -51.198749 22800 -161.27397605827358 -185.27353567739144 98.455 8209762.21 478755.85
735 127.16582004278227 170.62 -116.62 -16.193472 -51.198672 22800 -146.6183791790605 -170.5560363060953 114.972 8209647.3 478764.28
736 87.8169267108736 182.65 -124.90999999999997 -16.194503 -51.19861 22800 -136.06846054324132 -159.92404426318603 127.362 8209533.31 478770.92
737 51.355828212845665 193.76 -132.32000000000005 -16.195525 -51.198558 22800 -119.74057397232912 -143.50471150835233 145.512 8209420.24 478776.67
738 26.101405459690753 198.78 -138.34000000000003 -16.196544 -51.198497 22800 -89.67006708081814 -113.3538764487669 177.403 8209307.48 478783.31
739 18.062618006182007 200.83 -143.5 -16.197554999999998 -51.198413 22800 -55.74977780579323 -79.38311946419421 213.138 8209195.64 478792.33
740 26.46837871364899 194.75 -149.60000000000005 -16.198566 -51.19833 22800 -31.76945126606984 -55.352205235611905 238.933 8209083.8 478801.34
741 43.449999808424025 189.73 -156.0 -16.199569 -51.198252 22800 -15.364115477669316 -38.890522549844384 257.136 8208972.89 478809.76
742 58.295460438095375 168.57 -162.40999999999997 -16.200569 -51.198191 22800 -3.675528206354328 -27.12464354256099 270.611 8208862.27 478816.4
743 271.90642632377535 186.68 -134.37 -16.200603 -51.193224 22810 30.231595990687023 0.4177709242951551 306.547 8208859.09 479347.26
744 248.3981578137796 188.14 -129.14999999999998 -16.19933 -51.193205 22810 4.797671739241308 -25.239244365464916 278.879 8208999.83 479349.21
745 221.4893456966515 188.34 -126.48000000000002 -16.198055 -51.193219 22810 -19.527330650918547 -49.744916658304135 252.302 8209140.86 479347.59
746 223.44388550534586 185.3 -122.76999999999998 -16.196783 -51.193272 22810 -31.493805074826067 -61.8418297129947 238.073 8209281.58 479341.82
747 260.41513927705773 181.86 -116.75 -16.195511 -51.193358 22810 -45.543816752567345 -75.97946159570205 221.747 8209422.31 479332.48
748 316.96874031574526 175.77 -108.86 -16.194232999999997 -51.19348 22810 -72.69888901574048 -103.17669338511743 192.292 8209563.64 479319.28
749 373.9751252251753 169.03 -99.44000000000004 -16.192953 -51.19363 22810 -102.5291533092215 -133.01402899623506 160.14600000000004 8209705.27 479303.12
750 420.47922863664166 161.09 -91.63 -16.191666 -51.193788 22810 -117.0401900262757 -147.52221860672776 143.306 8209847.52 479286.06
751 457.17620423733575 155.14 -87.65999999999997 -16.190378 -51.19393 22810 -129.58792297955986 -160.08890062815888 128.431 8209990.08 479270.78
752 495.85108735911615 153.43 -86.42999999999996 -16.189089000000006 -51.194047 22810 -161.60564286807366 -192.1577240407097 94.096 8210132.64 479258.18
753 551.6750008899946 155.82 -87.26999999999998 -16.187804999999994 -51.194116 22810 -210.9488586579183 -241.6116474033199 42.464 8210274.59 479250.62
754 631.5297147777281 158.71 -88.92999999999996 -16.186528 -51.194138 22810 -252.974607613792 -283.8078279600001 -1.822 8210415.93 479248.11
755 724.0915678071533 161.29 -88.96000000000004 -16.185254999999998 -51.194127 22810 -289.1783372978178 -320.22383635523227 -40.26300000000001 8210556.66 479249.16
756 798.7304770767184 165.99 -89.73000000000002 -16.183992 -51.194077 22810 -339.9990984790477 -371.3056164281102 -93.291 8210696.48 479254.38
757 835.5588784277858 170.22 -95.66999999999996 -16.182744 -51.194005 22810 -409.18615340089127 -440.7795003857989 -164.64700000000005 8210834.45 479261.97
758 871.1071761467387 171.41 -106.62 -16.181517000000003 -51.193922 22810 -494.9008451893308 -526.7921281479803 -252.492 8210970.27 479270.74
759 973.0730333134402 181.86 -120.90999999999997 -16.180317000000002 -51.19383300000001 22810 -614.7807011356188 -646.9728828030368 -374.451 8211103.02 479280.12
760 1174.30454853511 192.3 -137.51999999999998 -16.179144 -51.193738 22810 -770.7108059644954 -803.2065949281491 -532.409 8211232.69 479290.09
761 1443.2188728859273 204.01 -153.94000000000003 -16.178005 -51.193641 22810 -954.211671511533 -987.0095656020151 -717.878 8211358.68 479300.37
762 1722.627793757613 211.75 -168.01 -16.176883 -51.193541 22810 -1144.7299204908504 -1177.8307883441862 -910.334 8211482.83 479310.94
763 1958.42266460172 216.57 -180.10000000000005 -16.17578 -51.193455 22810 -1292.0440531850245 -1325.4270730529086 -1059.557 8211604.82 479320.03
764 2130.888617718183 210.69 -189.94000000000003 -16.174689 -51.193402 22810 -1335.1253486534074 -1368.7460768503204 -1104.5410000000004 8211725.59 479325.56
765 2244.8134453646107 193.16 -196.94000000000003 -16.173607999999998 -51.193374 22810 -1271.0984419610436 -1304.9230845824575 -1042.407 8211845.12 479328.42
766 2323.316995672119 155.17 -202.75 -16.172532999999998 -51.193372 22810 -1202.701422088365 -1236.6969449644134 -975.903 8211964.03 479328.6
767 2402.204552683758 126.67 -206.98 -16.171464 -51.193397 22810 -1217.9680863701221 -1252.0981100991085 -993.064 8212082.33 479325.82
768 2506.86261867486 117.77 -208.52 -16.170394 -51.193449 22810 -1258.6698050302628 -1292.8985615879685 -1035.671 8212200.62 479320.06
769 2638.5104611008655 147.34 -205.26 -16.169319 -51.193524 22810 -1211.5989774596035 -1245.8988972738791 -990.524 8212319.52 479311.93
770 2780.9422318210422 192.37 -196.55999999999997 -16.168236 -51.193624 22810 -1249.5323895860568 -1283.872757751286 -1030.406 8212439.35 479301.13
771 2873.983223883917 204.87 -184.12 -16.167133 -51.193727 22810 -1321.3516033921815 -1355.7318569610804 -1104.2089999999996 8212561.32 479290.03
772 2851.9856284329944 197.79 -169.54999999999995 -16.166007999999998 -51.193822 22810 -1299.4087607250044 -1333.8429625440824 -1084.286 8212685.76 479279.81
773 2664.1273216940444 181.06 -153.53999999999996 -16.164861 -51.193894 22810 -997.1007697952566 -1031.6209512301102 -784.028 8212812.65 479271.97
774 2312.3286871176715 168.96 -137.98000000000002 -16.163689 -51.193938 22810 -279.6707330877524 -314.31645832936647 -68.681 8212942.31 479267.1
775 1860.7090533280057 155.32 -122.99 -16.162497000000002 -51.193947 22810 344.66435560460025 309.84382971073063 553.5509999999998 8213074.13 479266.08
776 1404.9622289686486 144.05 -107.94000000000004 -16.161282999999994 -51.193924 22810 570.6534352567728 535.6153849972576 777.41 8213208.41 479268.33
777 1018.4544763884239 137.16 -97.62 -16.160056 -51.19388 22810 692.6141710473739 657.3278562497106 897.225 8213344.23 479272.96
778 710.4812443633501 134.51 -91.64 -16.158819 -51.193822 22810 878.7850803077004 843.2315586308482 1081.241 8213480.97 479279.06
779 451.5870227355469 133.2 -87.77999999999996 -16.157581 -51.193752 22810 1022.7514546834474 986.9158887528544 1223.052 8213618.02 479286.36
780 221.07528487568612 136.13 -85.29999999999995 -16.156339000000006 -51.193669 22810 968.874091509366 932.7382987186497 1167.02 8213755.37 479295.14
781 20.692767968248404 138.68 -81.63 -16.155097 -51.19358 22810 859.0146889730574 822.5715763538149 1055.008 8213892.73 479304.51
782 -136.85635649967705 143.74 -77.0 -16.153856 -51.193499 22810 776.918602993578 740.1788487046698 970.756 8214030.09 479312.99
783 -244.59767981106498 149.35 -72.77999999999997 -16.152607999999994 -51.19343 22810 726.4366287475598 689.4135248228831 918.104 8214168.06 479320.29
784 -307.11390335076385 141.15 -68.94 -16.151358 -51.19338 22810 688.5042204437713 651.222416891697 877.9889999999998 8214306.33 479325.5
785 -336.180516820345 135.7 -65.0 -16.150108 -51.193355 22810 647.8768837999385 610.3682809287968 835.169 8214444.61 479328.05
786 -344.5738768418024 133.38 -60.829999999999984 -16.148856 -51.193347 22810 606.3138359036886 568.5994985313972 791.4019999999998 8214583.18 479328.81
787 -345.46129311362085 122.77 -57.0 -16.147603 -51.19335 22810 577.0703817589147 539.1645732347878 759.95 8214721.76 479328.38
788 -351.0618426181328 111.68 -53.08999999999998 -16.146344 -51.193361 22810 537.3549586717762 499.26749162963273 718.013 8214860.95 479327.06
789 -364.635047341219 102.9 -51.11000000000002 -16.145092 -51.193372 22810 495.0558210838457 456.78756104872656 673.502 8214999.53 479325.74
790 -380.83492989669594 100.98 -52.04000000000002 -16.143839 -51.19338 22810 484.31056555540624 445.85791314792067 660.546 8215138.11 479324.72
791 -392.5698540129754 100.64 -53.91000000000002 -16.142595 -51.19338 22810 451.45918283776564 412.81277947001587 625.502 8215275.76 479324.59
792 -397.7054148457483 101.32 -55.420000000000016 -16.141356 -51.193386 22810 407.2642842356825 368.432074212177 579.122 8215412.8 479323.87
793 -399.2948943910127 102.29 -56.62000000000001 -16.140122 -51.193405 22810 371.3972235706841 332.39794933410326 541.0740000000002 8215549.23 479321.66
794 -402.6176506535947 103.24 -57.38 -16.138895 -51.193444 22810 346.80684368617597 307.66623485722744 514.305 8215685.03 479317.38
795 -411.1500739532029 103.75 -57.420000000000016 -16.137667 -51.193483 22810 336.49966032045944 297.2178226895221 501.819 8215820.84 479313.09
796 -424.8067380157215 103.81 -56.37000000000001 -16.136445000000002 -51.193522 22810 320.4807624539656 281.0585615460784 483.631 8215956.04 479308.8
797 -440.94524739023143 103.39 -53.91000000000002 -16.135222 -51.19355 22810 295.3012335713273 255.72428605786104 456.287 8216091.23 479305.71
798 -456.07865559337563 101.98 -50.600000000000016 -16.133997 -51.193566 22810 268.53824433346267 228.79195279849324 427.359 8216226.73 479303.8
799 -468.1562423742836 99.97 -46.94999999999999 -16.13277 -51.193572 22810 255.34591672979516 215.4155495891497 412.001 8216362.55 479303.08
800 -478.5264540822835 99.33 -42.62000000000001 -16.131542 -51.193563 22810 238.4109146988564 198.27872920314067 392.906 8216498.36 479303.84
801 -490.7664506473461 98.45 -38.50999999999999 -16.130311 -51.193541 22810 218.84429710749802 178.49197648208363 371.18 8216634.48 479306.09
802 -506.1893334827838 99.3 -35.61000000000001 -16.129078 -51.193519 22810 193.4796536582661 152.90687802547873 343.651 8216770.91 479308.33
803 -518.3656768490713 101.74 -33.06999999999999 -16.127842 -51.1935 22810 174.72899049763325 133.93867942124996 322.73 8216907.65 479310.29
804 -515.666324116426 104.0 -30.980000000000015 -16.126607999999994 -51.193488 22810 160.53358502696273 119.5369906910792 306.366 8217044.07 479311.35
805 -499.7100267652252 106.44 -28.879999999999995 -16.125375 -51.193497 22810 147.6370898645965 106.45915377738828 291.293 8217180.5 479310.33
806 -497.64375643839185 109.61 -25.949999999999992 -16.124142000000006 -51.193522 22810 136.7781058264935 95.44031847392708 278.251 8217316.92 479307.52
807 -542.4789643722177 117.53 -22.899999999999977 -16.122906 -51.193558 22810 132.64045589851727 91.15653498254257 271.921 8217453.65 479303.53
808 -626.4649430707848 113.2 -19.69999999999999 -16.121672 -51.193605 22810 128.77226632575312 87.15680926229672 265.861 8217590.07 479298.36
809 -687.843010014796 105.83 -14.930000000000007 -16.120435999999998 -51.193661 22810 125.07436745195879 83.33773252220574 259.963 8217726.8 479292.29
810 -611.9082131850403 98.08 -20.600000000000023 -16.120103 -51.189066 22820 89.0522727302787 41.36880673257061 225.177 8217764.13 479783.53
811 -579.6798763666723 96.19 -21.069999999999997 -16.121153 -51.189019 22820 93.87850417004809 46.29803911811186 231.872 8217647.99 479788.68
812 -518.431805979031 96.25 -23.49000000000001 -16.1222 -51.188977 22820 100.86271184948652 53.3919008547397 240.718 8217532.15 479793.24
813 -470.64484050715043 97.23 -26.68000000000001 -16.123245 -51.18895 22820 108.02437157954607 60.680531723329494 249.731 8217416.62 479796.32
814 -453.6813689388274 98.63 -28.93000000000001 -16.124289 -51.188938 22820 116.72170168797658 69.52630926732343 260.273 8217301.09 479797.61
815 -457.72706554025547 100.43 -30.649999999999977 -16.125328 -51.188941 22820 129.6242614703776 82.59420789857579 275.005 8217186.17 479797.42
816 -463.99005651709615 102.78 -32.470000000000034 -16.126367000000002 -51.188961 22820 142.05261362057368 95.20924102640802 289.256 8217071.26 479795.45
817 -462.41545858874014 104.88 -34.06 -16.127406 -51.188988 22820 146.62700108408202 99.98113598359389 295.65 8216956.33 479792.58
818 -455.4190690738871 107.66 -35.36000000000001 -16.128442 -51.189013 22820 145.8423294739477 99.38979846251274 296.681 8216841.72 479790.02
819 -450.3828718708337 106.56 -36.19 -16.129481 -51.189038 22820 159.1397582510547 112.88112116497223 311.7990000000001 8216726.8 479787.45
820 -451.0016934376083 104.48 -36.160000000000025 -16.13052 -51.189055 22820 173.28487047131765 127.20944915172797 327.7680000000001 8216611.88 479785.77
821 -455.17647235704897 101.74 -35.25999999999999 -16.131558 -51.189063 22820 186.60662887005333 140.70362517878408 342.917 8216496.96 479784.99
822 -457.9876009085243 96.99 -34.33999999999997 -16.132603 -51.189066 22820 201.70047415166243 155.9636748342847 359.85 8216381.43 479784.8
823 -455.8090935204357 91.29 -34.19999999999999 -16.133645 -51.189061 22820 210.7209397538849 165.13922679455058 370.708 8216266.21 479785.5
824 -448.0425381154222 91.69 -35.980000000000025 -16.134689 -51.189052 22820 226.2052285487169 180.77557659327184 388.036 8216150.67 479786.49
825 -436.772665745363 95.8 -38.529999999999966 -16.135725 -51.189038 22820 240.5190920948729 195.2329828135721 404.181 8216036.06 479788.08
826 -423.9692199327785 96.56 -40.37000000000001 -16.136761 -51.189019 22820 255.77787901413328 210.62809945925991 421.273 8215921.46 479790.27
827 -410.8753095036004 96.1 -40.69 -16.137795 -51.188988 22820 269.3660463240592 224.33801326862363 436.694 8215807.16 479793.64
828 -398.3279778223299 94.3 -39.24000000000001 -16.138832999999998 -51.18895 22820 273.9280233222414 229.01193832135846 443.102 8215692.24 479797.9
829 -386.78723373761835 92.35 -37.80000000000001 -16.139875 -51.188913 22820 288.0833033728997 243.28307149470086 459.107 8215577.02 479801.87
830 -376.1878609695219 92.17 -37.20999999999998 -16.14092 -51.18888 22820 301.7847644866395 257.10442496750136 474.662 8215461.49 479805.54
831 -365.5327047486448 93.09 -36.470000000000034 -16.14197 -51.188863 22820 307.3581442132596 262.8199188959429 482.092 8215345.35 479807.43
832 -352.86915313733033 93.94 -35.170000000000016 -16.143022 -51.188866 22820 318.18417886252615 273.8134774900629 494.772 8215228.89 479807.24
833 -337.440515035251 94.18 -32.389999999999986 -16.144078 -51.188902 22820 335.7307021158329 291.57066299171385 514.164 8215112.13 479803.49
834 -320.5011745150613 94.18 -28.889999999999986 -16.145142 -51.188969 22820 347.5096002883468 303.6007762188949 527.7909999999998 8214994.44 479796.47
835 -305.8961516319804 93.75 -24.61000000000001 -16.146210999999994 -51.189052 22820 352.59525781963373 308.95988483654384 534.7280000000002 8214876.13 479787.67
836 -297.04988477883603 94.0 -18.740000000000013 -16.147289 -51.189141 22820 345.7784998537185 302.4250820977986 529.775 8214756.9 479778.27
837 -293.4936247502203 95.13 -12.540000000000019 -16.148375 -51.18923 22820 337.08005324487056 294.00977611883604 522.955 8214636.75 479768.88
838 -290.3251493854798 92.54 -9.050000000000011 -16.149469 -51.189313 22820 348.00075664145317 305.20784674786233 535.771 8214515.68 479760.08
839 -283.0027091931612 92.69 -11.75 -16.150561 -51.18938 22820 367.0977265371222 324.5602677219545 556.765 8214394.92 479753.07
840 -273.5831326120404 95.34 -18.81 -16.151644 -51.189419 22820 359.0823174646692 316.7634904692397 550.643 8214275.08 479749.02
841 -265.10658224333224 97.17 -27.36000000000001 -16.152711 -51.18943 22820 326.9523027917527 284.8138488071035 520.388 8214157.09 479747.94
842 -253.92787995184162 100.46 -36.519999999999975 -16.153764000000002 -51.189427 22820 301.29613882468465 259.3181300054197 496.588 8214040.63 479748.34
843 -230.1127653613869 104.06 -45.88999999999999 -16.154803 -51.189413 22820 261.658224747506 219.824184270439 458.786 8213925.72 479749.93
844 -185.451695940366 108.27 -54.670000000000016 -16.155825 -51.189386 22820 226.32790173482684 184.61735610719575 425.268 8213812.64 479753.01
845 -118.46057171383062 106.23 -62.44999999999999 -16.156836 -51.189344 22820 184.81381105876915 143.20724391429638 385.552 8213700.8 479757.57
846 -32.81911549403304 103.63 -70.30000000000001 -16.157839000000006 -51.189294 22820 118.05309246878588 76.53864024589731 320.578 8213589.88 479763.01
847 60.81239358061715 93.64 -77.32999999999998 -16.158832999999998 -51.189238 22820 17.026948630126697 -24.403907000920874 221.326 8213479.89 479769.05
848 154.28488213085896 80.9 -82.65999999999997 -16.159825 -51.189197 22820 -107.38990241200443 -148.719830180936 98.673 8213370.2 479773.61
849 238.53677277234377 79.22 -86.04999999999997 -16.160814000000002 -51.189166 22820 -247.42854133346265 -288.6436893700785 -39.611 8213260.81 479776.98
850 307.31913687997246 93.33 -87.08000000000004 -16.161803 -51.189155 22820 -379.2202699466021 -420.2956967427275 -169.65599999999995 8213151.43 479778.27
851 354.7786328827964 111.34 -87.11000000000001 -16.162794 -51.189155 22820 -532.9156601939384 -573.8366341654017 -321.6040000000001 8213041.73 479778.37
852 378.1364450120804 127.4 -85.53999999999995 -16.163794 -51.189172 22820 -662.5700687058369 -703.3139281528905 -449.503 8212931.11 479776.69
853 377.2588879363376 130.42 -82.49000000000002 -16.1648 -51.189194 22820 -775.8909558375093 -816.4496364763304 -561.061 8212819.88 479774.41
854 369.03512116629884 131.37 -82.02999999999997 -16.165808 -51.189216 22820 -861.8368171113078 -902.2099990642232 -645.239 8212708.34 479772.14
855 383.1370728127272 140.09 -87.88999999999999 -16.166814000000002 -51.189238 22820 -915.6377415076488 -955.8258646316459 -697.2769999999998 8212597.11 479769.87
856 435.2641159635552 143.99 -98.61 -16.1678 -51.189266 22820 -943.7613496431827 -983.7602516115852 -723.674 8212488.02 479767.0
