ALTURA GPSALT LAT LONG Line MAGIGRF X Y
113.39 467.62 -16.089695 -51.160675 22880 101.737 8221130.35 482816.75
106.53 467.52 -16.090784 -51.160686 22880 107.787 8221009.9 482815.66
102.11 466.09 -16.091875 -51.160722 22880 111.97 8220889.14 482811.89
100.58 466.91 -16.09297 -51.160783 22880 107.844 8220768.08 482805.45
101.5 468.35 -16.094067 -51.160855 22880 100.648 8220646.7 482797.82
92.81 468.48 -16.095161 -51.160933 22880 94.742 8220525.63 482789.6
94.49 467.99 -16.096259 -51.161011 22880 95.897 8220404.25 482781.37
95.1 469.9 -16.097356 -51.161072 22880 107.051 8220282.88 482774.93
99.06 471.71 -16.098453 -51.16113 22880 118.958 8220161.5 482768.79
110.18 474.79 -16.099547 -51.161189 22880 126.838 8220040.44 482762.65
114.3 477.51 -16.100642 -51.161247 22880 138.145 8219919.37 482756.5
109.11 477.92 -16.101739 -51.161294 22880 150.84 8219797.99 482751.55
105.77 476.8 -16.102842 -51.161322 22880 144.073 8219676.01 482748.67
102.87 475.78 -16.103945 -51.16133 22880 145.275 8219554.02 482747.88
100.58 475.64 -16.10505 -51.161314 22880 141.207 8219431.73 482749.75
96.93 477.14 -16.10615 -51.161255 22880 128.029 8219310.06 482756.09
98.15 481.68 -16.107245 -51.161169 22880 89.262 8219189.0 482765.39
106.07 488.92 -16.108325 -51.161064 22880 70.8 8219069.49 482776.77
110.03 495.08 -16.1094 -51.160961 22880 91.667 8218950.58 482787.86
113.23 498.94 -16.110472 -51.160869 22880 101.647 8218831.99 482797.75
117.35 499.46 -16.111547 -51.160803 22880 105.458 8218713.08 482804.97
120.39 497.29 -16.112633 -51.160764 22880 117.381 8218592.94 482809.22
114.3 492.33 -16.113728 -51.160755 22880 126.315 8218471.88 482810.21
114.76 488.2 -16.114831 -51.160778 22880 128.127 8218349.89 482807.93
115.21 486.3 -16.115942 -51.160822 22880 133.636 8218226.98 482803.27
103.94 485.89 -16.117047 -51.160875 22880 136.201 8218104.69 482797.72
94.49 488.3 -16.118153 -51.160933 22880 126.54 8217982.39 482791.58
102.87 494.03 -16.119253 -51.160989 22880 120.205 8217860.71 482785.74
102.41 497.64 -16.120347 -51.161036 22880 122.323 8217739.64 482780.78
92.35 496.92 -16.121445 -51.161083 22880 119.702 8217618.27 482775.83
100.89 495.91 -16.122542 -51.161122 22880 126.406 8217496.89 482771.77
118.11 495.64 -16.123645 -51.161136 22880 133.011 8217374.91 482770.38
118.57 495.33 -16.124747 -51.161139 22880 141.718 8217252.92 482770.17
123.13 493.69 -16.125856 -51.16113 22880 152.804 8217130.32 482771.16
126.49 490.67 -16.126964 -51.161125 22880 163.969 8217007.73 482771.85
129.24 486.79 -16.128081 -51.161122 22880 168.217 8216884.2 482772.25
132.28 482.83 -16.1292 -51.161125 22880 164.777 8216760.38 482772.05
130.61 478.85 -16.130325 -51.161133 22880 166.277 8216635.93 482771.25
128.63 475.04 -16.131456 -51.161139 22880 180.288 8216510.87 482770.76
125.28 469.76 -16.132594 -51.16115 22880 191.228 8216384.89 482769.67
117.04 462.87 -16.133742 -51.161155 22880 195.437 8216257.99 482769.17
107.29 454.71 -16.134897 -51.161158 22880 192.848 8216130.17 482768.98
97.23 446.75 -16.136067 -51.161144 22880 191.051 8216000.81 482770.56
88.39 443.28 -16.137239 -51.161116 22880 174.735 8215871.15 482773.63
89.31 443.55 -16.138411 -51.161089 22880 169.785 8215741.48 482776.7
95.41 446.02 -16.139581 -51.161066 22880 173.677 8215612.12 482779.18
104.24 447.45 -16.140747 -51.161061 22880 170.221 8215483.07 482779.88
104.85 448.19 -16.141911 -51.161072 22880 167.685 8215354.33 482778.79
98.45 447.65 -16.143072 -51.161091 22880 156.524 8215225.89 482776.81
90.98 445.92 -16.144236 -51.161116 22880 152.511 8215097.14 482774.24
89.0 446.14 -16.145397 -51.16113 22880 156.701 8214968.7 482772.86
87.48 450.1 -16.146553 -51.161136 22880 161.933 8214840.88 482772.36
86.26 454.78 -16.1477 -51.161133 22880 162.122 8214713.98 482772.76
91.9 460.51 -16.148839 -51.161125 22880 158.375 8214588.0 482773.75
103.02 466.55 -16.149964 -51.161116 22880 165.501 8214463.56 482774.74
110.64 470.97 -16.151083 -51.161119 22880 167.508 8214339.73 482774.54
111.56 473.41 -16.152203 -51.161122 22880 162.392 8214215.9 482774.34
114.61 473.51 -16.153322 -51.161125 22880 160.142 8214092.07 482774.14
118.26 472.19 -16.154444 -51.16113 22880 162.117 8213967.93 482773.64
123.75 469.26 -16.155572 -51.161139 22880 155.965 8213843.18 482772.85
125.58 463.54 -16.156705 -51.16115 22880 151.858 8213717.82 482771.76
118.11 455.87 -16.15785 -51.161161 22880 150.935 8213591.22 482770.67
108.51 448.25 -16.159003 -51.161166 22880 153.374 8213463.7 482770.18
101.96 445.27 -16.160167 -51.161166 22880 149.795 8213334.96 482770.28
102.41 445.19 -16.161328 -51.161164 22880 144.736 8213206.52 482770.67
102.26 445.86 -16.162486 -51.161169 22880 141.465 8213078.39 482770.18
95.4 445.17 -16.163644 -51.161175 22880 130.889 8212950.26 482769.69
93.58 446.47 -16.1648 -51.161175 22880 111.553 8212822.44 482769.79
94.79 448.62 -16.165953 -51.161161 22880 115.859 8212694.92 482771.37
89.76 451.86 -16.167097 -51.161122 22880 125.879 8212568.33 482775.63
88.09 457.63 -16.168233 -51.161064 22880 136.487 8212442.66 482781.96
91.44 464.96 -16.169355 -51.160989 22880 148.605 8212318.53 482790.08
94.18 470.11 -16.170472 -51.160914 22880 146.701 8212195.02 482798.19
95.71 471.42 -16.171586 -51.160852 22880 137.599 8212071.81 482804.82
96.62 469.99 -16.172703 -51.160814 22880 138.495 8211948.29 482809.08
91.74 466.88 -16.173822 -51.160816 22880 151.591 8211824.46 482808.88
86.87 465.34 -16.174944 -51.16085 22880 148.783 8211700.32 482805.41
90.99 468.23 -16.176064 -51.160922 22880 158.262 8211576.49 482797.79
97.23 469.98 -16.177183 -51.161019 22880 170.341 8211452.65 482787.49
104.55 469.91 -16.178303 -51.161111 22880 185.177 8211328.81 482777.79
105.16 469.65 -16.179425 -51.161177 22880 192.967 8211204.67 482770.76
107.9 467.94 -16.180547 -51.1612 22880 193.036 8211080.53 482768.49
107.29 464.33 -16.181672 -51.161186 22880 198.827 8210956.09 482770.07
96.16 459.65 -16.182805 -51.16113 22880 204.986 8210830.73 482776.1
86.87 458.8 -16.183939 -51.161061 22880 204.336 8210705.37 482783.63
84.43 463.7 -16.185066 -51.160989 22880 217.654 8210580.63 482791.44
88.7 472.2 -16.186183 -51.160927 22880 219.144 8210457.11 482798.07
94.03 479.74 -16.187291 -51.160883 22880 236.04 8210334.51 482802.92
98.15 484.95 -16.188394 -51.160866 22880 261.433 8210212.53 482804.8
101.65 486.85 -16.189494 -51.160875 22880 288.21 8210090.85 482804.0
104.55 486.62 -16.190597 -51.1609 22880 286.325 8209968.86 482801.43
104.7 484.19 -16.191703 -51.160927 22880 285.657 8209846.57 482798.55
106.68 481.46 -16.192814 -51.160952 22880 314.885 8209723.66 482795.98
116.28 477.72 -16.19393 -51.16098 22880 332.112 8209600.13 482793.11
120.09 472.25 -16.195055 -51.161008 22880 342.658 8209475.69 482790.23
109.88 465.3 -16.196191 -51.161036 22880 358.57 8209350.01 482787.36
99.36 459.57 -16.197336 -51.161058 22880 376.908 8209223.42 482785.09
95.86 457.76 -16.198489 -51.161066 22880 386.284 8209095.9 482784.3
97.23 458.66 -16.199641 -51.161066 22880 409.883 8208968.38 482784.4
103.94 461.53 -16.200791 -51.161064 22880 434.344 8208841.17 482784.79
102.11 463.73 -16.201939 -51.161061 22880 449.026 8208714.27 482785.19
99.82 465.05 -16.203083 -51.161061 22880 467.691 8208587.68 482785.29
102.41 466.61 -16.204225 -51.161064 22880 471.094 8208461.39 482785.09
105.15 468.75 -16.205361 -51.161069 22880 472.459 8208335.72 482784.6
106.98 470.17 -16.206494 -51.161066 22880 487.786 8208210.35 482784.99
108.66 469.78 -16.207625 -51.161066 22880 496.448 8208085.29 482785.09
109.42 468.62 -16.208755 -51.161069 22880 503.963 8207960.23 482784.89
104.09 469.38 -16.209889 -51.16108 22880 507.564 8207834.87 482783.81
102.41 469.42 -16.211022 -51.161097 22880 519.494 8207709.5 482782.12
101.49 469.64 -16.212155 -51.161116 22880 536.012 8207584.13 482780.14
103.33 470.91 -16.213283 -51.16113 22880 542.738 8207459.38 482778.76
105.16 473.27 -16.214411 -51.161141 22880 560.496 8207334.63 482777.67
108.81 476.58 -16.215533 -51.16115 22880 544.362 8207210.49 482776.87
109.73 479.53 -16.216655 -51.161155 22880 549.655 8207086.35 482776.38
113.08 483.24 -16.217775 -51.161152 22880 577.986 8206962.52 482776.77
114.6 489.33 -16.218889 -51.161138 22880 574.634 8206839.31 482778.35
114.0 496.09 -16.219994 -51.161113 22880 580.983 8206717.02 482781.12
112.02 502.74 -16.221089 -51.16108 22880 602.191 8206595.96 482784.78
111.25 509.64 -16.222172 -51.161041 22880 638.687 8206476.13 482789.03
107.13 515.2 -16.223244 -51.161002 22880 687.31 8206357.52 482793.28
97.23 518.81 -16.224313 -51.160972 22880 706.102 8206239.23 482796.64
95.71 521.01 -16.225383 -51.160952 22880 701.977 8206120.93 482798.81
100.58 519.9 -16.226455 -51.160947 22880 707.852 8206002.32 482799.5
97.39 513.76 -16.227541 -51.160955 22880 728.567 8205882.18 482798.7
95.4 506.55 -16.228636 -51.160963 22880 744.7 8205761.12 482797.91
94.49 501.01 -16.229747 -51.160977 22880 804.904 8205638.21 482796.52
89.0 497.94 -16.230866 -51.160997 22880 824.698 8205514.38 482794.54
86.71 499.91 -16.231988 -51.161027 22880 831.301 8205390.24 482791.37
88.09 507.16 -16.2331 -51.161075 22880 858.008 8205267.33 482786.42
96.17 519.13 -16.234194 -51.161138 22880 899.42 8205146.26 482779.69
103.02 531.84 -16.235269 -51.161216 22880 975.394 8205027.34 482771.47
103.02 542.48 -16.23633 -51.161294 22880 1008.299 8204909.95 482763.25
106.07 551.46 -16.237383 -51.161375 22880 976.968 8204793.49 482754.74
109.12 558.78 -16.238427 -51.161452 22880 994.099 8204677.95 482746.52
102.41 563.47 -16.239469 -51.161513 22880 1035.286 8204562.72 482740.08
105.98 526.21 -16.239355 -51.156097 22891 1111.437 8204575.77 483318.91
100.58 518.02 -16.238091 -51.156036 22891 1065.902 8204715.58 483325.33
101.13 513.39 -16.236825 -51.155997 22891 1009.596 8204855.7 483329.38
102.23 511.39 -16.235558 -51.15598 22891 1025.753 8204995.81 483331.05
103.97 510.81 -16.234297 -51.155986 22891 961.825 8205135.31 483330.35
107.17 511.88 -16.233044 -51.156011 22891 893.173 8205273.89 483327.58
111.74 513.11 -16.231802 -51.15605 22891 860.801 8205411.24 483323.32
111.56 512.46 -16.230561 -51.156097 22891 847.135 8205548.58 483318.16
107.62 509.67 -16.229325 -51.156138 22891 837.943 8205685.31 483313.61
99.3 505.2 -16.228088 -51.156161 22891 801.864 8205822.05 483311.13
89.15 501.56 -16.226855 -51.156158 22891 775.975 8205958.47 483311.32
87.9 501.96 -16.225627 -51.156119 22891 740.809 8206094.29 483315.37
91.11 504.5 -16.224405 -51.156069 22891 733.881 8206229.49 483320.61
100.52 504.32 -16.223191 -51.156025 22891 696.998 8206363.77 483325.26
100.06 501.4 -16.221977 -51.156005 22891 657.481 8206498.05 483327.24
97.84 497.05 -16.220763 -51.156019 22891 657.251 8206632.33 483325.65
98.3 494.87 -16.219552 -51.156055 22891 638.653 8206766.29 483321.69
101.07 493.71 -16.218341 -51.156105 22891 611.014 8206900.26 483316.24
102.63 491.67 -16.217127 -51.156164 22891 611.445 8207034.53 483309.91
102.41 487.33 -16.215914 -51.156236 22891 576.212 8207168.8 483302.08
98.66 483.22 -16.214694 -51.156289 22891 549.807 8207303.69 483296.34
97.9 482.19 -16.21348 -51.156325 22891 567.894 8207437.96 483292.38
101.2 484.9 -16.212269 -51.156341 22891 559.928 8207571.93 483290.49
107.41 488.91 -16.211066 -51.156333 22891 551.601 8207704.98 483291.28
109.61 491.35 -16.209872 -51.156305 22891 535.737 8207837.11 483294.15
107.9 490.44 -16.20868 -51.156272 22891 527.911 8207968.93 483297.61
105.34 487.8 -16.207489 -51.156239 22891 509.101 8208100.75 483301.08
105.16 486.82 -16.206297 -51.156208 22891 493.525 8208232.57 483304.24
106.35 486.65 -16.205108 -51.156194 22891 478.882 8208364.08 483305.63
108.44 487.22 -16.203922 -51.156205 22891 454.536 8208495.28 483304.34
111.83 489.14 -16.202741 -51.156239 22891 434.836 8208625.87 483300.67
115.52 489.79 -16.201561 -51.156289 22891 426.123 8208756.46 483295.23
118.08 486.08 -16.20038 -51.156352 22891 411.09 8208887.04 483288.3
120.16 480.94 -16.199194 -51.156422 22891 386.652 8209018.24 483280.78
119.14 476.63 -16.198002 -51.156486 22891 376.199 8209150.05 483273.85
116.5 473.89 -16.196811 -51.156525 22891 372.984 8209281.87 483269.59
117.68 474.23 -16.195622 -51.15653 22891 350.289 8209413.38 483268.9
114.48 477.97 -16.194441 -51.156514 22891 344.805 8209543.97 483270.58
111.74 483.16 -16.193272 -51.156486 22891 334.497 8209673.33 483273.45
112.96 490.48 -16.192119 -51.156439 22891 322.687 8209800.85 483278.4
113.14 498.48 -16.190975 -51.156394 22891 304.996 8209927.45 483283.05
112.78 505.37 -16.189844 -51.156358 22891 284.971 8210052.51 483286.82
112.23 510.91 -16.188722 -51.156336 22891 265.772 8210176.65 483289.1
115.28 516.54 -16.187616 -51.156319 22891 271.194 8210298.94 483290.79
120.3 523.07 -16.186519 -51.156311 22891 266.505 8210420.31 483291.59
124.85 529.93 -16.185439 -51.156289 22891 257.723 8210539.84 483293.87
114.88 536.35 -16.184364 -51.156261 22891 247.522 8210658.76 483296.75
116.98 542.08 -16.183297 -51.15623 22891 249.391 8210776.75 483299.93
113.33 546.15 -16.182239 -51.156222 22891 233.687 8210893.82 483300.73
99.0 549.24 -16.181183 -51.156239 22891 212.967 8211010.58 483298.86
92.6 551.56 -16.180133 -51.156275 22891 210.224 8211126.72 483294.91
96.81 554.34 -16.179086 -51.156336 22891 221.07 8211242.56 483288.29
96.99 556.44 -16.178041 -51.156405 22891 215.072 8211358.09 483280.78
113.27 559.41 -16.176997 -51.156464 22891 203.139 8211473.61 483274.45
106.5 561.63 -16.175955 -51.1565 22891 177.057 8211588.84 483270.5
110.15 561.43 -16.174908 -51.156502 22891 156.448 8211704.68 483270.12
118.66 557.74 -16.173858 -51.15648 22891 144.846 8211820.83 483272.41
117.96 549.92 -16.1728 -51.156436 22891 144.141 8211937.9 483277.07
115.94 538.71 -16.171728 -51.15638 22891 148.397 8212056.51 483282.92
117.72 528.09 -16.170636 -51.156325 22891 148.359 8212177.27 483288.76
115.7 519.8 -16.169522 -51.156272 22891 151.043 8212300.49 483294.31
110.4 510.81 -16.168394 -51.156228 22891 157.342 8212425.24 483298.97
102.08 501.29 -16.167255 -51.156175 22891 149.591 8212551.23 483304.51
100.52 494.06 -16.166105 -51.156119 22891 139.515 8212678.44 483310.35
100.98 490.12 -16.164944 -51.156078 22891 141.676 8212806.88 483314.71
102.29 487.75 -16.16378 -51.156041 22891 142.048 8212935.63 483318.47
106.31 486.24 -16.162614 -51.156019 22891 150.406 8213064.68 483320.75
107.78 484.84 -16.16145 -51.156025 22891 153.532 8213193.43 483320.06
106.86 482.28 -16.160286 -51.156053 22891 174.83 8213322.17 483316.99
104.73 478.88 -16.159119 -51.1561 22891 178.001 8213451.22 483311.85
110.95 475.17 -16.157953 -51.156158 22891 180.237 8213580.27 483305.51
113.99 469.3 -16.156778 -51.156214 22891 176.417 8213710.23 483299.47
111.16 463.14 -16.155597 -51.15625 22891 174.06 8213840.82 483295.51
103.09 458.56 -16.154405 -51.156253 22891 184.322 8213972.64 483295.12
93.76 455.5 -16.153214 -51.156216 22891 178.911 8214104.46 483298.88
89.49 455.95 -16.152022 -51.156153 22891 174.076 8214236.28 483305.61
86.02 459.01 -16.150839 -51.156066 22891 173.739 8214367.18 483314.71
83.52 462.06 -16.149658 -51.15598 22891 169.223 8214497.78 483323.82
87.08 466.75 -16.148489 -51.155903 22891 174.378 8214627.15 483332.04
94.67 472.2 -16.147322 -51.155839 22891 173.681 8214756.2 483338.77
104.27 475.69 -16.146167 -51.155786 22891 174.431 8214884.03 483344.32
111.98 477.56 -16.145017 -51.155758 22891 169.565 8215011.24 483347.19
116.19 478.84 -16.143867 -51.155764 22891 163.319 8215138.45 483346.5
120.94 478.21 -16.142719 -51.155814 22891 164.454 8215265.35 483341.06
128.9 476.1 -16.141572 -51.1559 22891 166.416 8215392.24 483331.75
124.48 474.46 -16.140425 -51.156019 22891 164.948 8215519.13 483318.89
115.43 473.58 -16.139281 -51.156164 22891 156.261 8215645.71 483303.35
109.05 473.06 -16.138136 -51.156328 22891 154.783 8215772.29 483285.73
104.03 471.85 -16.136989 -51.156475 22891 158.089 8215899.18 483269.89
101.56 469.7 -16.135839 -51.156583 22891 165.013 8216026.38 483258.21
100.37 467.89 -16.134686 -51.156647 22891 174.355 8216153.89 483251.28
102.53 467.71 -16.133533 -51.156655 22891 170.888 8216281.41 483250.29
105.19 466.42 -16.132381 -51.156625 22891 166.311 8216408.93 483253.46
100.34 464.54 -16.131231 -51.156572 22891 156.419 8216536.14 483259.01
96.14 465.08 -16.130081 -51.156505 22891 143.752 8216663.35 483266.04
90.95 467.65 -16.128939 -51.156422 22891 128.802 8216789.65 483274.86
88.67 472.08 -16.127806 -51.156328 22891 134.919 8216915.02 483284.86
97.17 478.38 -16.126683 -51.156233 22891 153.727 8217039.16 483294.86
105.77 484.02 -16.125564 -51.15615 22891 159.814 8217163.0 483303.68
114.54 485.9 -16.124445 -51.1561 22891 162.633 8217286.83 483308.93
117.93 483.46 -16.123322 -51.156075 22891 161.667 8217410.97 483311.51
116.01 479.8 -16.122195 -51.156067 22891 154.066 8217535.72 483312.31
112.9 476.06 -16.121064 -51.156072 22891 136.731 8217660.78 483311.62
110.22 473.08 -16.119922 -51.156086 22891 125.896 8217787.06 483310.04
102.63 469.26 -16.118778 -51.156092 22891 113.846 8217913.65 483309.35
100.52 467.89 -16.117631 -51.156075 22891 102.28 8218040.56 483311.03
102.35 467.85 -16.116483 -51.156036 22891 93.367 8218167.46 483315.1
109.73 468.14 -16.115333 -51.155997 22891 83.093 8218294.67 483319.16
103.14 467.37 -16.114183 -51.155983 22891 98.455 8218421.88 483320.55
94.0 467.59 -16.113036 -51.155972 22891 113.549 8218548.78 483321.64
96.56 470.92 -16.111889 -51.155967 22891 110.566 8218675.68 483322.14
98.88 476.09 -16.110747 -51.155978 22891 123.071 8218801.97 483320.85
102.81 480.47 -16.109611 -51.156008 22891 124.37 8218927.64 483317.49
114.05 483.51 -16.108481 -51.156042 22891 112.84 8219052.69 483313.83
121.55 485.22 -16.107353 -51.156072 22891 106.205 8219177.44 483310.47
120.21 484.59 -16.106228 -51.156089 22891 105.501 8219301.88 483308.59
117.29 481.22 -16.105095 -51.1561 22891 105.624 8219427.25 483307.31
113.02 477.63 -16.103961 -51.156117 22891 109.666 8219552.61 483305.43
113.02 474.91 -16.102822 -51.156136 22891 123.3 8219678.59 483303.26
104.91 471.68 -16.101678 -51.156155 22891 130.041 8219805.18 483301.08
97.42 467.4 -16.100531 -51.156167 22891 128.676 8219932.08 483299.8
97.66 465.18 -16.099375 -51.156172 22891 123.876 8220059.9 483299.11
103.78 464.25 -16.098222 -51.156175 22891 119.516 8220187.41 483298.71
110.58 462.73 -16.09707 -51.156178 22891 111.79 8220314.93 483298.32
113.51 460.43 -16.095914 -51.156186 22891 106.958 8220442.75 483297.33
107.78 456.99 -16.094756 -51.156192 22891 103.123 8220570.88 483296.64
98.64 451.83 -16.093592 -51.156189 22891 107.346 8220699.63 483296.84
96.44 448.51 -16.09242 -51.156167 22891 107.5 8220829.29 483299.12
100.83 447.8 -16.091245 -51.156122 22891 105.149 8220959.27 483303.77
107.66 446.13 -16.090067 -51.156067 22891 104.075 8221089.56 483309.61
110.4 445.02 -16.088886 -51.156025 22891 93.818 8221220.15 483313.97
105.7 444.14 -16.087703 -51.156017 22891 81.566 8221351.04 483314.76
99.94 442.6 -16.08652 -51.156036 22891 80.79 8221481.94 483312.58
95.52 441.49 -16.085336 -51.15608 22891 80.317 8221612.83 483307.73
95.89 442.75 -16.084156 -51.156139 22891 64.252 8221743.41 483301.39
98.64 445.68 -16.082981 -51.1562 22891 68.155 8221873.38 483294.76
102.75 449.52 -16.081814 -51.156255 22891 87.755 8222002.42 483288.72
106.19 451.4 -16.080648 -51.1563 22891 103.784 8222131.47 483283.87
102.96 449.85 -16.08047 -51.151128 22900 67.182 8222151.55 483837.02
101.62 449.1 -16.081573 -51.151122 22900 66.706 8222029.57 483837.7
101.04 448.61 -16.082681 -51.151122 22900 70.289 8221906.97 483837.79
98.51 446.72 -16.083792 -51.151128 22900 74.465 8221784.06 483837.29
98.02 446.36 -16.084906 -51.15115 22900 75.321 8221660.85 483835.0
98.21 446.54 -16.08602 -51.151181 22900 87.559 8221537.63 483831.82
96.65 446.19 -16.087139 -51.151222 22900 96.272 8221413.8 483827.46
96.5 447.37 -16.088256 -51.151253 22900 106.703 8221290.28 483824.28
96.1 448.77 -16.089375 -51.151292 22900 118.472 8221166.44 483820.21
96.56 450.02 -16.090495 -51.151331 22900 113.642 8221042.61 483816.14
98.24 452.0 -16.091614 -51.151375 22900 103.11 8220918.78 483811.48
98.7 453.64 -16.092728 -51.151419 22900 99.033 8220795.57 483806.82
99.18 454.29 -16.093842 -51.151458 22900 100.436 8220672.35 483802.75
98.51 454.28 -16.094956 -51.151489 22900 106.495 8220549.13 483799.57
98.97 453.73 -16.096072 -51.151508 22900 109.524 8220425.61 483797.59
99.98 452.94 -16.097184 -51.151525 22900 110.569 8220302.7 483795.89
103.66 453.19 -16.098295 -51.151533 22900 110.979 8220179.8 483795.09
104.67 454.27 -16.099406 -51.15153 22900 115.192 8220056.89 483795.48
104.73 455.82 -16.100517 -51.151525 22900 120.047 8219933.98 483796.17
106.38 457.85 -16.101622 -51.151517 22900 120.902 8219811.69 483797.15
103.97 459.53 -16.102731 -51.151497 22900 119.67 8219689.1 483799.32
97.53 461.06 -16.103836 -51.151461 22900 122.139 8219566.81 483803.27
92.45 461.89 -16.104942 -51.151425 22900 125.139 8219444.52 483807.22
97.97 464.3 -16.106045 -51.151392 22900 129.169 8219322.54 483810.87
103.87 466.73 -16.107147 -51.151367 22900 126.121 8219200.55 483813.64
113.39 469.4 -16.108247 -51.15135 22900 124.863 8219078.88 483815.51
120.27 470.56 -16.10935 -51.151355 22900 105.761 8218956.89 483815.0
118.02 469.71 -16.11045 -51.151375 22900 90.404 8218835.21 483813.01
115.24 469.09 -16.111553 -51.151403 22900 85.898 8218713.23 483810.13
114.36 468.38 -16.112656 -51.151442 22900 88.311 8218591.24 483806.06
113.3 467.21 -16.113758 -51.151475 22900 92.096 8218469.25 483802.59
114.3 466.7 -16.114858 -51.151492 22900 102.822 8218347.57 483800.9
112.05 465.41 -16.115964 -51.151503 22900 113.153 8218225.28 483799.8
106.2 462.07 -16.117072 -51.151517 22900 110.346 8218102.68 483798.4
101.19 459.7 -16.118181 -51.15153 22900 110.689 8217980.08 483797.01
101.68 460.65 -16.119289 -51.151544 22900 121.829 8217857.48 483795.61
102.87 463.14 -16.120395 -51.151561 22900 131.346 8217735.19 483793.92
103.69 466.11 -16.121495 -51.151575 22900 136.448 8217613.51 483792.53
102.96 469.02 -16.122592 -51.151586 22900 140.308 8217492.14 483791.43
100.4 471.69 -16.123689 -51.15158 22900 135.09 8217370.77 483792.11
96.99 473.92 -16.124781 -51.151564 22900 131.624 8217250.01 483793.98
91.81 476.33 -16.12587 -51.151536 22900 133.67 8217129.57 483797.04
89.82 478.8 -16.126953 -51.151505 22900 132.293 8217009.74 483800.4
95.16 481.2 -16.128033 -51.151472 22900 139.758 8216890.21 483804.05
101.8 482.98 -16.129117 -51.151444 22900 145.65 8216770.38 483807.11
110.21 485.02 -16.1302 -51.151422 22900 149.506 8216650.55 483809.57
111.47 485.93 -16.131283 -51.151405 22900 156.889 8216530.72 483811.44
111.01 485.04 -16.132372 -51.151394 22900 162.266 8216410.27 483812.72
112.02 482.99 -16.133461 -51.151383 22900 161.321 8216289.82 483814.0
115.52 480.59 -16.134556 -51.151378 22900 152.805 8216168.76 483814.68
119.6 478.07 -16.135653 -51.151372 22900 149.423 8216047.39 483815.36
118.87 476.09 -16.136756 -51.151372 22900 156.868 8215925.4 483815.45
114.09 474.68 -16.137861 -51.15138 22900 157.63 8215803.11 483814.65
111.19 473.47 -16.138969 -51.151405 22900 161.64 8215680.51 483812.07
105.49 472.36 -16.140086 -51.151428 22900 172.76 8215556.99 483809.78
102.72 471.97 -16.141206 -51.151461 22900 192.214 8215433.15 483806.31
109.79 472.87 -16.142328 -51.151494 22900 205.778 8215309.02 483802.84
117.59 473.79 -16.143447 -51.151516 22900 204.71 8215185.19 483800.55
111.95 474.68 -16.144567 -51.151516 22900 199.294 8215061.36 483800.65
103.76 474.21 -16.145686 -51.151508 22900 197.275 8214937.53 483801.63
97.48 473.9 -16.146803 -51.151505 22900 196.073 8214814.01 483802.02
95.71 475.42 -16.147914 -51.151511 22900 183.423 8214691.1 483801.51
95.89 478.86 -16.149017 -51.151525 22900 167.84 8214569.12 483800.12
101.38 482.7 -16.150114 -51.151541 22900 172.939 8214447.74 483798.43
110.04 486.21 -16.151205 -51.151558 22900 171.942 8214326.99 483796.73
113.63 490.05 -16.152289 -51.151569 22900 159.901 8214207.15 483795.63
112.9 492.17 -16.153372 -51.151583 22900 157.31 8214087.32 483794.24
113.21 494.11 -16.15445 -51.151614 22900 158.564 8213968.09 483791.06
110.27 495.34 -16.155528 -51.151647 22900 168.103 8213848.87 483787.58
111.37 499.62 -16.156597 -51.151661 22900 169.982 8213730.57 483786.18
120.37 513.33 -16.157642 -51.151644 22900 161.714 8213615.04 483788.05
127.53 527.52 -16.158661 -51.151614 22900 159.566 8213502.28 483791.4
125.76 541.52 -16.159658 -51.151583 22900 157.358 8213391.97 483794.75
113.21 555.7 -16.160633 -51.151555 22900 158.698 8213284.12 483797.8
118.75 568.83 -16.161586 -51.151533 22900 161.916 8213178.73 483800.25
105.1 581.33 -16.162522 -51.151525 22900 149.978 8213075.18 483801.22
94.18 592.99 -16.163444 -51.151516 22900 136.299 8212973.17 483802.19
98.57 602.34 -16.164361 -51.151508 22900 124.584 8212871.77 483803.15
103.94 607.21 -16.165278 -51.151508 22900 121.887 8212770.37 483803.23
106.37 609.58 -16.166197 -51.151514 22900 128.223 8212668.67 483802.71
110.92 610.73 -16.167128 -51.15153 22900 140.132 8212565.73 483801.0
115.39 611.23 -16.168064 -51.151558 22900 151.421 8212462.18 483798.11
111.22 609.87 -16.169008 -51.151597 22900 143.416 8212357.71 483794.03
99.36 607.59 -16.169964 -51.15165 22900 134.959 8212252.0 483788.47
103.93 606.1 -16.170928 -51.151708 22900 142.111 8212145.38 483782.31
120.46 606.42 -16.1719 -51.151761 22900 152.372 8212037.83 483776.75
114.64 607.13 -16.172875 -51.151803 22900 155.598 8211929.97 483772.37
122.29 605.05 -16.173858 -51.15183 22900 167.574 8211821.2 483769.48
132.77 600.06 -16.174853 -51.151844 22900 200.249 8211711.2 483768.08
129.36 594.53 -16.175861 -51.151833 22900 226.219 8211599.66 483769.35
117.65 588.03 -16.176886 -51.151805 22900 238.164 8211486.28 483772.4
105.4 582.19 -16.177922 -51.151766 22900 224.825 8211371.67 483776.65
96.47 580.78 -16.178969 -51.151725 22900 209.994 8211255.83 483781.19
94.67 583.71 -16.180019 -51.151664 22900 221.418 8211139.69 483787.8
