ALTURA GPSALT LAT LONG Line mag_res2 mag_res1 MAGIGRF X Y
100.58 -39.920000000000016 -16.134192000000002 -51.198319 22800 315.1696494418426 281.5513081667549 472.44699999999995 8216204.74 478795.65
100.28 -42.02999999999997 -16.135225 -51.198355 22800 342.64218995239594 309.2310346365593 501.726 8216090.43 478791.9
100.28 -43.94 -16.136256 -51.198402 22800 368.5771018377595 335.38697016243714 529.4580000000001 8215976.43 478786.96
99.97 -45.76999999999998 -16.137283 -51.198449 22800 387.9579506005803 354.9884027087837 550.631 8215862.74 478782.02
99.36 -47.49000000000001 -16.138310999999998 -51.198488 22800 405.57448280654285 372.8148405394141 570.043 8215749.05 478777.97
99.06 -49.06999999999999 -16.139336 -51.198516 22800 427.96835813850186 395.40391828973634 594.232 8215635.66 478775.11
99.06 -50.23000000000002 -16.140361 -51.198527 22800 463.8757596108811 431.4851516738248 631.941 8215522.28 478774.03
99.36 -51.410000000000025 -16.141389 -51.198522 22800 496.730553827432 464.4927413620409 666.6089999999999 8215408.59 478774.74
99.52 -52.089999999999975 -16.142414000000002 -51.198510999999996 22800 530.7570863051058 498.6645506749223 702.446 8215295.21 478776.04
99.06 -52.05000000000001 -16.143442 -51.198496999999996 22800 581.3796012294961 549.4293028914307 754.885 8215181.52 478777.63
96.32 -50.79000000000002 -16.144472 -51.198477000000004 22800 646.1791026495487 614.3642685128702 821.508 8215067.53 478779.82
92.35 -48.339999999999975 -16.145508 -51.198461 22800 726.3818482551958 694.7069574132715 903.543 8214952.92 478781.71
89.77 -46.43000000000001 -16.146553 -51.198444 22800 816.2149052179245 784.681143073469 995.2230000000001 8214837.39 478783.61
89.61 -46.01999999999998 -16.1476 -51.198433 22800 912.1862611842289 880.8012663530097 1093.0439999999999 8214721.55 478784.91
90.68 -46.129999999999995 -16.14865 -51.19843 22800 1031.436034094618 1000.2110445717949 1214.145 8214605.4 478785.31
90.22 -46.56999999999999 -16.149703 -51.198436 22800 1189.5863086738177 1158.5323083069914 1374.148 8214488.95 478784.83
91.9 -46.910000000000025 -16.150752999999998 -51.198463000000004 22800 1380.7711926063748 1349.916190824681 1567.172 8214372.8 478781.98
97.54 -48.410000000000025 -16.151806 -51.198508000000004 22800 1546.9228100398598 1516.2887229973176 1735.161 8214256.34 478777.34
109.43 -50.70999999999998 -16.15285 -51.198572 22800 1586.8568299057765 1556.4673079174695 1776.91 8214140.8 478770.62
111.56 -51.97000000000003 -16.153897 -51.198638 22800 1543.3560308347596 1513.2151131370665 1735.2279999999998 8214024.95 478763.6
103.63 -52.27999999999997 -16.154944 -51.198691 22800 1465.1458385799883 1435.2356340663312 1658.842 8213909.11 478758.07
100.28 -52.410000000000025 -16.155992 -51.198727000000005 22800 1578.9718539574073 1549.271020499003 1774.499 8213793.26 478754.32
96.47 -52.49000000000001 -16.157042 -51.198763 22800 2155.319054446823 2125.8278977324094 2352.6820000000002 8213677.11 478750.58
91.14 -52.829999999999984 -16.158092 -51.198794 22800 2630.9160935845725 2601.6276548139963 2830.117 8213560.96 478747.42
78.03 -53.76999999999998 -16.159142000000003 -51.198805 22800 2783.5003444034414 2754.3895479002786 2984.547 8213444.81 478746.35
85.04 -55.339999999999975 -16.160189000000003 -51.198799 22800 3210.9769362507636 3182.0221058196194 3413.8709999999996 8213328.97 478747.05
90.07 -57.589999999999975 -16.161233 -51.198772 22800 3471.059595980838 3442.231736688222 3675.805 8213213.44 478750.13
91.14 -59.72000000000003 -16.162275 -51.198716 22800 3180.7692842314227 3152.032308175445 3387.3720000000003 8213098.23 478756.18
89.46 -60.79000000000002 -16.163317000000003 -51.198648999999996 22800 2697.021378730531 2668.361022561876 2905.486 8212983.01 478763.42
88.7 -61.660000000000025 -16.164356 -51.198583 22800 2362.970410107097 2334.3862339687776 2573.292 8212868.1 478770.66
88.54 -63.25999999999999 -16.165397 -51.198524 22800 1331.1318211630646 1302.6349430709258 1543.3120000000001 8212752.88 478777.01
88.7 -65.69999999999999 -16.166435999999997 -51.198471999999995 22800 245.44124572338467 217.03843876815722 459.473 8212637.96 478782.76
89.16 -67.18 -16.167478 -51.198413 22800 -691.5313432206477 -719.8468521296938 -475.64099999999996 8212522.74 478789.11
89.31 -66.99000000000001 -16.168519 -51.198358 22800 -1903.1718142241862 -1931.3964257076577 -1685.424 8212407.52 478795.16
89.77 -66.37 -16.169569 -51.198299 22800 -2948.410054546454 -2976.546062601718 -2728.789 8212291.38 478801.51
91.14 -64.94999999999999 -16.170622 -51.198240999999996 22800 -3298.962231746178 -3327.0091965162446 -3077.4629999999997 8212174.93 478807.86
91.6 -62.73000000000002 -16.171682999999998 -51.198188 22800 -2902.002824443119 -2929.9522417871813 -2678.613 8212057.56 478813.61
93.27 -59.910000000000025 -16.172753 -51.198149 22800 -2280.650553345117 -2308.4833609428174 -2055.361 8211939.27 478817.88
90.98 -57.410000000000025 -16.173833 -51.198138 22800 -1747.1519621458585 -1774.8307667132804 -1519.954 8211819.74 478819.18
96.32 -55.69 -16.174917 -51.198152 22800 -1617.8782361641026 -1645.3706975359255 -1388.777 8211699.91 478817.82
99.82 -53.839999999999975 -16.176008 -51.198197 22800 -1684.4012572525783 -1711.6666884542299 -1453.394 8211579.14 478813.18
103.02 -51.69999999999999 -16.177104999999997 -51.198258 22800 -1455.56623773872 -1482.582551095691 -1222.65 8211457.77 478806.77
106.07 -49.660000000000025 -16.178207999999998 -51.198333 22800 -1095.2596987960067 -1122.0081234877448 -860.43 8211335.77 478798.87
110.64 -48.0 -16.179319 -51.198413 22800 -848.1004160963874 -874.5724621710208 -611.345 8211212.86 478790.37
112.93 -45.43000000000001 -16.180432999999997 -51.198491 22800 -716.5682254794333 -742.7671724386751 -477.881 8211089.64 478782.18
105.77 -41.24000000000001 -16.181555 -51.198574 22800 -598.4766096137884 -624.3939391278976 -357.845 8210965.49 478773.39
96.93 -39.50999999999999 -16.182682999999997 -51.198648999999996 22800 -490.2950620704629 -515.9407067525723 -247.706 8210840.73 478765.5
100.58 -42.69999999999999 -16.183811 -51.198716 22800 -424.5847938193124 -449.96931184896664 -180.035 8210715.97 478758.49
120.09 -50.43000000000001 -16.184928 -51.198777 22800 -357.00601393936563 -382.13836350329836 -110.51299999999999 8210592.45 478752.08
132.59 -60.25 -16.186035999999998 -51.198834999999995 22800 -310.8258226111324 -335.71077430251137 -62.403 8210469.84 478745.96
134.27 -70.5 -16.187125 -51.198888000000004 22800 -274.8776275299906 -299.52543072863983 -24.557 8210349.38 478740.44
135.03 -79.98000000000002 -16.188205 -51.198921999999996 22800 -239.35733560601932 -263.79414560069813 12.854000000000001 8210229.85 478736.99
141.73 -88.83000000000004 -16.189272 -51.198919000000004 22800 -213.91790271678315 -238.19221661832498 40.174 8210111.86 478737.4
147.52 -96.55999999999995 -16.190333 -51.198890999999996 22800 -192.9245457431928 -217.06927774215035 63.048 8209994.49 478740.48
152.4 -102.65999999999997 -16.191389 -51.198827 22800 -174.93789570137824 -199.00034331693445 82.92 8209877.73 478747.43
157.58 -109.04999999999995 -16.192432999999998 -51.198749 22800 -161.27397605827355 -185.27353567739146 98.455 8209762.21 478755.85
170.62 -116.62 -16.193472 -51.198671999999995 22800 -146.6183791790605 -170.5560363060953 114.97200000000001 8209647.3 478764.28
182.65 -124.90999999999997 -16.194503 -51.198609999999995 22800 -136.06846054324132 -159.92404426318603 127.36200000000001 8209533.31 478770.92
193.76 -132.32000000000005 -16.195525 -51.198558 22800 -119.74057397232912 -143.50471150835233 145.512 8209420.24 478776.67
198.78 -138.34000000000003 -16.196544 -51.198496999999996 22800 -89.67006708081814 -113.3538764487669 177.403 8209307.48 478783.31
200.83 -143.5 -16.197554999999998 -51.198413 22800 -55.74977780579323 -79.38311946419421 213.138 8209195.64 478792.33
194.75 -149.60000000000002 -16.198566 -51.19833 22800 -31.769451266069836 -55.352205235611905 238.933 8209083.8 478801.34
189.73 -156.0 -16.199569 -51.198252000000004 22800 -15.364115477669316 -38.89052254984438 257.13599999999997 8208972.89 478809.76
168.57 -162.40999999999997 -16.200569 -51.198190999999994 22800 -3.675528206354329 -27.12464354256099 270.611 8208862.27 478816.4
186.68 -134.37 -16.200603 -51.193224 22810 30.231595990687026 0.41777092429515506 306.547 8208859.09 479347.26
188.14 -129.14999999999998 -16.19933 -51.193205 22810 4.797671739241309 -25.239244365464913 278.879 8208999.83 479349.21
188.34 -126.48000000000002 -16.198055 -51.193219 22810 -19.527330650918543 -49.744916658304135 252.30200000000002 8209140.86 479347.59
185.3 -122.76999999999998 -16.196783 -51.193272 22810 -31.49380507482607 -61.841829712994695 238.07299999999998 8209281.58 479341.82
181.86 -116.75 -16.195511 -51.193358 22810 -45.54381675256735 -75.97946159570205 221.747 8209422.31 479332.48
175.77 -108.86000000000001 -16.194232999999997 -51.19348 22810 -72.69888901574049 -103.17669338511743 192.292 8209563.64 479319.28
169.03 -99.44000000000005 -16.192953 -51.19363 22810 -102.5291533092215 -133.01402899623503 160.14600000000002 8209705.27 479303.12
161.09 -91.63 -16.191666 -51.193788 22810 -117.04019002627567 -147.52221860672776 143.306 8209847.52 479286.06
155.14 -87.65999999999997 -16.190378 -51.19393 22810 -129.58792297955986 -160.08890062815888 128.431 8209990.08 479270.78
153.43 -86.42999999999995 -16.189089000000003 -51.194047 22810 -161.60564286807366 -192.1577240407097 94.096 8210132.64 479258.18
155.82 -87.26999999999998 -16.187804999999997 -51.194115999999994 22810 -210.94885865791827 -241.61164740331992 42.464 8210274.59 479250.62
158.71 -88.92999999999995 -16.186528 -51.194138 22810 -252.97460761379196 -283.8078279600001 -1.8219999999999998 8210415.93 479248.11
161.29 -88.96000000000004 -16.185254999999998 -51.194127 22810 -289.17833729781773 -320.22383635523227 -40.263000000000005 8210556.66 479249.16
165.99 -89.73000000000002 -16.183992 -51.194077 22810 -339.9990984790477 -371.30561642811017 -93.291 8210696.48 479254.38
170.22 -95.66999999999996 -16.182744 -51.194005 22810 -409.18615340089127 -440.7795003857989 -164.64700000000002 8210834.45 479261.97
171.41 -106.62 -16.181517000000003 -51.193922 22810 -494.90084518933077 -526.7921281479803 -252.49200000000002 8210970.27 479270.74
181.86 -120.90999999999997 -16.180317000000002 -51.193833000000005 22810 -614.7807011356188 -646.9728828030368 -374.45099999999996 8211103.02 479280.12
192.3 -137.51999999999998 -16.179144 -51.193738 22810 -770.7108059644954 -803.2065949281491 -532.409 8211232.69 479290.09
204.01 -153.94000000000005 -16.178005 -51.193641 22810 -954.211671511533 -987.009565602015 -717.878 8211358.68 479300.37
211.75 -168.01 -16.176883 -51.193540999999996 22810 -1144.7299204908506 -1177.8307883441862 -910.334 8211482.83 479310.94
216.57 -180.10000000000002 -16.17578 -51.193455 22810 -1292.0440531850243 -1325.4270730529086 -1059.557 8211604.82 479320.03
210.69 -189.94000000000005 -16.174689 -51.193402 22810 -1335.1253486534072 -1368.7460768503206 -1104.5410000000002 8211725.59 479325.56
193.16 -196.94000000000005 -16.173607999999998 -51.193374 22810 -1271.0984419610436 -1304.9230845824575 -1042.407 8211845.12 479328.42
155.17 -202.75 -16.172532999999998 -51.193372 22810 -1202.701422088365 -1236.6969449644137 -975.903 8211964.03 479328.6
126.67 -206.98000000000002 -16.171464 -51.193397 22810 -1217.9680863701221 -1252.0981100991085 -993.064 8212082.33 479325.82
117.77 -208.51999999999998 -16.170394 -51.193449 22810 -1258.6698050302628 -1292.8985615879683 -1035.671 8212200.62 479320.06
147.34 -205.26 -16.169319 -51.193524 22810 -1211.5989774596037 -1245.8988972738791 -990.5239999999999 8212319.52 479311.93
192.37 -196.55999999999995 -16.168236 -51.193624 22810 -1249.5323895860568 -1283.8727577512861 -1030.406 8212439.35 479301.13
204.87 -184.12 -16.167133 -51.193727 22810 -1321.3516033921815 -1355.7318569610804 -1104.2089999999998 8212561.32 479290.03
197.79 -169.54999999999995 -16.166007999999998 -51.193822 22810 -1299.4087607250046 -1333.8429625440826 -1084.286 8212685.76 479279.81
181.06 -153.53999999999996 -16.164861 -51.193894 22810 -997.1007697952566 -1031.6209512301102 -784.028 8212812.65 479271.97
168.96 -137.98000000000002 -16.163689 -51.193938 22810 -279.6707330877524 -314.31645832936647 -68.681 8212942.31 479267.1
155.32 -122.99000000000001 -16.162497000000002 -51.193946999999994 22810 344.6643556046002 309.84382971073063 553.5509999999999 8213074.13 479266.08
144.05 -107.94000000000005 -16.161282999999997 -51.193923999999996 22810 570.6534352567727 535.6153849972575 777.41 8213208.41 479268.33
137.16 -97.62 -16.160056 -51.19388 22810 692.614171047374 657.3278562497106 897.225 8213344.23 479272.96
134.51 -91.63999999999999 -16.158819 -51.193822 22810 878.7850803077004 843.2315586308482 1081.241 8213480.97 479279.06
133.2 -87.77999999999997 -16.157581 -51.193752 22810 1022.7514546834474 986.9158887528545 1223.052 8213618.02 479286.36
136.13 -85.29999999999995 -16.156339000000003 -51.193669 22810 968.8740915093659 932.7382987186498 1167.02 8213755.37 479295.14
138.68 -81.63 -16.155097 -51.19358 22810 859.0146889730574 822.5715763538149 1055.008 8213892.73 479304.51
143.74 -77.0 -16.153856 -51.193498999999996 22810 776.918602993578 740.1788487046698 970.7560000000001 8214030.09 479312.99
149.35 -72.77999999999997 -16.152607999999997 -51.19343 22810 726.4366287475598 689.4135248228831 918.1039999999999 8214168.06 479320.29
141.15 -68.94 -16.151358 -51.19338 22810 688.5042204437713 651.222416891697 877.9889999999999 8214306.33 479325.5
135.7 -65.0 -16.150108 -51.193355 22810 647.8768837999385 610.3682809287968 835.169 8214444.61 479328.05
133.38 -60.829999999999984 -16.148856 -51.193346999999996 22810 606.3138359036886 568.5994985313973 791.4019999999999 8214583.18 479328.81
122.77 -57.0 -16.147603 -51.19335 22810 577.0703817589146 539.1645732347878 759.95 8214721.76 479328.38
111.68 -53.089999999999975 -16.146344 -51.193360999999996 22810 537.3549586717762 499.2674916296327 718.013 8214860.95 479327.06
102.9 -51.110000000000014 -16.145092 -51.193372 22810 495.05582108384573 456.78756104872656 673.502 8214999.53 479325.74
100.98 -52.04000000000002 -16.143839 -51.19338 22810 484.31056555540624 445.8579131479207 660.546 8215138.11 479324.72
100.64 -53.910000000000025 -16.142595 -51.19338 22810 451.45918283776564 412.8127794700159 625.502 8215275.76 479324.59
101.32 -55.420000000000016 -16.141356 -51.193386 22810 407.26428423568245 368.432074212177 579.122 8215412.8 479323.87
102.29 -56.620000000000005 -16.140122 -51.193405 22810 371.3972235706841 332.39794933410326 541.0740000000001 8215549.23 479321.66
103.24 -57.379999999999995 -16.138895 -51.193444 22810 346.80684368617597 307.66623485722744 514.305 8215685.03 479317.38
103.75 -57.420000000000016 -16.137667 -51.193483 22810 336.49966032045944 297.2178226895221 501.819 8215820.84 479313.09
103.81 -56.370000000000005 -16.136445000000002 -51.193521999999994 22810 320.4807624539656 281.0585615460784 483.631 8215956.04 479308.8
103.39 -53.910000000000025 -16.135222 -51.19355 22810 295.3012335713273 255.72428605786106 456.287 8216091.23 479305.71
101.98 -50.60000000000002 -16.133997 -51.193566 22810 268.53824433346267 228.79195279849324 427.35900000000004 8216226.73 479303.8
99.97 -46.94999999999999 -16.13277 -51.193571999999996 22810 255.34591672979514 215.41554958914966 412.001 8216362.55 479303.08
99.33 -42.620000000000005 -16.131542 -51.193563 22810 238.4109146988564 198.2787292031407 392.906 8216498.36 479303.84
98.45 -38.50999999999999 -16.130311 -51.193540999999996 22810 218.84429710749802 178.49197648208363 371.18 8216634.48 479306.09
99.3 -35.610000000000014 -16.129078 -51.193519 22810 193.4796536582661 152.90687802547873 343.651 8216770.91 479308.33
101.74 -33.06999999999999 -16.127842 -51.1935 22810 174.72899049763325 133.93867942124996 322.73 8216907.65 479310.29
104.0 -30.980000000000018 -16.126607999999997 -51.193488 22810 160.53358502696273 119.53699069107921 306.366 8217044.07 479311.35
106.44 -28.879999999999995 -16.125375 -51.193497 22810 147.6370898645965 106.45915377738828 291.293 8217180.5 479310.33
109.61 -25.94999999999999 -16.124142000000003 -51.193521999999994 22810 136.7781058264935 95.44031847392708 278.251 8217316.92 479307.52
117.53 -22.899999999999977 -16.122906 -51.193558 22810 132.64045589851727 91.15653498254258 271.921 8217453.65 479303.53
113.2 -19.69999999999999 -16.121672 -51.193605 22810 128.77226632575312 87.15680926229672 265.861 8217590.07 479298.36
105.83 -14.930000000000007 -16.120435999999998 -51.193661 22810 125.07436745195878 83.33773252220573 259.96299999999997 8217726.8 479292.29
98.08 -20.600000000000023 -16.120103 -51.189066 22820 89.0522727302787 41.36880673257062 225.17700000000002 8217764.13 479783.53
96.19 -21.069999999999993 -16.121153 -51.189019 22820 93.87850417004807 46.29803911811186 231.872 8217647.99 479788.68
96.25 -23.49000000000001 -16.1222 -51.188977 22820 100.86271184948652 53.3919008547397 240.718 8217532.15 479793.24
97.23 -26.680000000000007 -16.123245 -51.18895 22820 108.02437157954606 60.680531723329494 249.731 8217416.62 479796.32
98.63 -28.930000000000007 -16.124289 -51.188938 22820 116.72170168797658 69.52630926732343 260.27299999999997 8217301.09 479797.61
100.43 -30.649999999999977 -16.125328 -51.188941 22820 129.6242614703776 82.5942078985758 275.005 8217186.17 479797.42
102.78 -32.47000000000003 -16.126367000000002 -51.188961 22820 142.0526136205737 95.20924102640802 289.256 8217071.26 479795.45
104.88 -34.06 -16.127406 -51.188988 22820 146.62700108408202 99.98113598359387 295.65 8216956.33 479792.58
107.66 -35.360000000000014 -16.128442 -51.189013 22820 145.84232947394767 99.38979846251274 296.681 8216841.72 479790.02
106.56 -36.19 -16.129481 -51.189038000000004 22820 159.1397582510547 112.88112116497223 311.79900000000004 8216726.8 479787.45
104.48 -36.160000000000025 -16.13052 -51.189054999999996 22820 173.28487047131765 127.20944915172797 327.76800000000003 8216611.88 479785.77
101.74 -35.25999999999999 -16.131558 -51.189063 22820 186.6066288700533 140.70362517878408 342.917 8216496.96 479784.99
96.99 -34.339999999999975 -16.132603 -51.189066 22820 201.70047415166243 155.9636748342847 359.85 8216381.43 479784.8
91.29 -34.19999999999999 -16.133645 -51.189060999999995 22820 210.72093975388486 165.13922679455055 370.708 8216266.21 479785.5
91.69 -35.98000000000002 -16.134689 -51.189052000000004 22820 226.20522854871695 180.7755765932718 388.036 8216150.67 479786.49
95.8 -38.52999999999997 -16.135725 -51.189038000000004 22820 240.5190920948729 195.23298281357214 404.181 8216036.06 479788.08
96.56 -40.370000000000005 -16.136761 -51.189019 22820 255.77787901413328 210.6280994592599 421.273 8215921.46 479790.27
96.1 -40.69 -16.137795 -51.188988 22820 269.3660463240592 224.33801326862365 436.694 8215807.16 479793.64
94.3 -39.24000000000001 -16.138832999999998 -51.18895 22820 273.9280233222414 229.01193832135846 443.102 8215692.24 479797.9
92.35 -37.80000000000001 -16.139875 -51.188913 22820 288.0833033728997 243.28307149470083 459.10699999999997 8215577.02 479801.87
92.17 -37.20999999999998 -16.14092 -51.18888 22820 301.7847644866395 257.10442496750136 474.662 8215461.49 479805.54
93.09 -36.47000000000003 -16.14197 -51.188863 22820 307.3581442132596 262.8199188959429 482.092 8215345.35 479807.43
93.94 -35.170000000000016 -16.143022 -51.188866 22820 318.1841788625262 273.8134774900629 494.772 8215228.89 479807.24
94.18 -32.389999999999986 -16.144078 -51.188902 22820 335.73070211583297 291.5706629917139 514.164 8215112.13 479803.49
94.18 -28.889999999999986 -16.145142 -51.188969 22820 347.5096002883468 303.60077621889496 527.7909999999999 8214994.44 479796.47
93.75 -24.610000000000014 -16.146210999999997 -51.189052000000004 22820 352.59525781963373 308.9598848365438 534.7280000000001 8214876.13 479787.67
94.0 -18.74000000000001 -16.147289 -51.189141 22820 345.7784998537185 302.4250820977986 529.775 8214756.9 479778.27
95.13 -12.54000000000002 -16.148375 -51.18923 22820 337.08005324487056 294.00977611883604 522.955 8214636.75 479768.88
92.54 -9.050000000000011 -16.149469 -51.189313 22820 348.0007566414532 305.20784674786233 535.771 8214515.68 479760.08
92.69 -11.75 -16.150561 -51.18938 22820 367.0977265371222 324.56026772195446 556.765 8214394.92 479753.07
95.34 -18.810000000000002 -16.151644 -51.189419 22820 359.08231746466913 316.7634904692397 550.643 8214275.08 479749.02
97.17 -27.360000000000014 -16.152711 -51.18943 22820 326.9523027917527 284.8138488071035 520.388 8214157.09 479747.94
100.46 -36.51999999999998 -16.153764000000002 -51.189427 22820 301.2961388246846 259.3181300054197 496.588 8214040.63 479748.34
104.06 -45.889999999999986 -16.154803 -51.189413 22820 261.658224747506 219.824184270439 458.786 8213925.72 479749.93
108.27 -54.670000000000016 -16.155825 -51.189386 22820 226.32790173482684 184.61735610719577 425.26800000000003 8213812.64 479753.01
106.23 -62.44999999999999 -16.156836 -51.189344 22820 184.81381105876915 143.20724391429638 385.55199999999996 8213700.8 479757.57
103.63 -70.30000000000001 -16.157839000000003 -51.189294 22820 118.05309246878588 76.53864024589731 320.578 8213589.88 479763.01
93.64 -77.32999999999998 -16.158832999999998 -51.189238 22820 17.026948630126697 -24.403907000920867 221.326 8213479.89 479769.05
80.9 -82.65999999999997 -16.159825 -51.189197 22820 -107.38990241200445 -148.71983018093601 98.67299999999999 8213370.2 479773.61
79.22 -86.04999999999995 -16.160814000000002 -51.189166 22820 -247.42854133346262 -288.6436893700785 -39.611 8213260.81 479776.98
93.33 -87.08000000000004 -16.161803 -51.189155 22820 -379.22026994660206 -420.2956967427275 -169.65599999999998 8213151.43 479778.27
111.34 -87.11000000000001 -16.162794 -51.189155 22820 -532.9156601939384 -573.8366341654018 -321.60400000000004 8213041.73 479778.37
127.4 -85.53999999999996 -16.163794 -51.189172 22820 -662.5700687058369 -703.3139281528905 -449.50300000000004 8212931.11 479776.69
130.42 -82.49000000000001 -16.1648 -51.189194 22820 -775.8909558375092 -816.4496364763304 -561.061 8212819.88 479774.41
131.37 -82.02999999999997 -16.165808 -51.189215999999995 22820 -861.8368171113079 -902.2099990642232 -645.239 8212708.34 479772.14
140.09 -87.88999999999999 -16.166814000000002 -51.189238 22820 -915.6377415076488 -955.825864631646 -697.2769999999999 8212597.11 479769.87
143.99 -98.61000000000001 -16.1678 -51.189265999999996 22820 -943.7613496431827 -983.7602516115851 -723.674 8212488.02 479767.0
140.48 -111.83000000000004 -16.168767000000003 -51.189296999999996 22820 -958.0244409501584 -997.833587193553 -736.2460000000001 8212381.09 479763.83
130.46 -126.01999999999998 -16.169711 -51.18933 22820 -968.4562378052551 -1008.0755194222802 -745.0269999999999 8212276.62 479760.36
105.19 -139.95000000000005 -16.17063 -51.189361 22820 -979.2141984661577 -1018.6511309822845 -754.177 8212174.91 479757.19
82.18 -153.13 -16.171529999999997 -51.189377 22820 -987.5224346663265 -1026.7978256409247 -760.9060000000001 8212075.35 479755.5
92.14 -164.79999999999995 -16.172414 -51.189377 22820 -986.504841969591 -1025.6426726733707 -758.332 8211977.64 479755.59
124.67 -172.61 -16.173292 -51.189363 22820 -972.4500872099253 -1011.4691000855669 -742.725 8211880.54 479757.17
156.21 -174.61 -16.174167 -51.189338 22820 -927.9066335513787 -966.8214402037416 -696.63 8211783.76 479759.93
202.82 -170.66999999999996 -16.175055 -51.189311 22820 -874.1159822205833 -912.927982744123 -641.262 8211685.43 479762.99
212.34 -161.84000000000003 -16.175957999999998 -51.189283 22820 -814.3515375146923 -853.0585751912763 -579.896 8211585.58 479766.05
209.3 -148.89999999999998 -16.176889000000003 -51.189252 22820 -752.2794202697019 -790.8807100977822 -516.172 8211482.64 479769.41
199.98 -133.95000000000005 -16.177847 -51.189221999999994 22820 -681.4740347827504 -719.9652349481942 -443.666 8211376.64 479772.77
191.18 -119.08000000000004 -16.178839 -51.189202 22820 -603.2380168301759 -641.5997340570023 -363.675 8211266.95 479774.95
179.08 -104.91999999999996 -16.179858 -51.189186 22820 -521.9989684680595 -560.2233531641856 -280.633 8211154.18 479776.84
169.03 -91.16999999999996 -16.1809 -51.189177 22820 -443.3006208063462 -481.3735185238196 -200.09599999999998 8211038.96 479777.84
155.94 -79.04000000000002 -16.181967 -51.189177 22820 -377.51422923072306 -415.4210172867319 -132.43 8210920.96 479777.95
141.49 -68.92000000000002 -16.18305 -51.189197 22820 -336.5792301032651 -374.29235622557957 -89.594 8210801.13 479775.98
127.8 -61.19 -16.18415 -51.189223999999996 22820 -312.6923764295403 -350.1985375063132 -63.78 8210679.45 479773.12
118.69 -56.170000000000016 -16.185264 -51.189265999999996 22820 -292.042532715772 -329.3217867126725 -41.184 8210556.23 479768.78
112.16 -53.110000000000014 -16.18638 -51.189302000000005 22820 -251.6578244957953 -288.71681033530376 1.1540000000000001 8210432.7 479765.03
107.29 -51.35000000000002 -16.187504999999998 -51.18933 22820 -187.7329622214728 -224.58118684866912 67.05 8210308.26 479762.18
103.79 -50.31 -16.18863 -51.189352 22820 -132.7054578175928 -169.34998582301188 124.051 8210183.81 479759.92
102.84 -50.26999999999998 -16.189754999999998 -51.189369 22820 -111.2501520300327 -147.69806219314475 147.482 8210059.36 479758.25
102.32 -50.839999999999975 -16.190878 -51.18938 22820 -99.78998599194048 -136.04893111744852 160.915 8209935.23 479757.18
102.29 -51.129999999999995 -16.191997 -51.189374 22820 -81.311675444201 -117.40343751787685 181.368 8209811.4 479757.89
107.93 -50.85000000000002 -16.193116 -51.189341 22820 -48.7484325075018 -84.70864538531609 215.917 8209687.57 479761.57
106.56 -50.44999999999999 -16.194232999999997 -51.189299 22820 -20.62153198552042 -56.46119370400507 246.028 8209564.05 479766.13
103.42 -49.47000000000003 -16.195347 -51.189252 22820 -6.657930467099561 -42.38467964202562 261.973 8209440.84 479771.29
101.44 -48.420000000000016 -16.196464000000002 -51.189211 22820 2.222092044320675 -33.38424013952522 272.837 8209317.33 479775.86
102.9 -50.19999999999999 -16.197575 -51.189172 22820 4.293787742919903 -31.18937940656025 276.882 8209194.42 479780.13
111.92 -56.74000000000001 -16.198678 -51.189136 22820 4.6363747497017584 -30.72146753629704 279.182 8209072.44 479784.11
124.39 -66.61000000000001 -16.199766 -51.189111 22820 14.99079939753193 -20.22949141448737 291.465 8208951.99 479786.89
129.72 -78.16000000000003 -16.200836 -51.189091 22820 32.8588215497312 -2.2199038188171016 311.225 8208833.7 479789.08
116.43 -76.82 -16.200069 -51.183949 22830 42.69863928225186 0.9062590050952508 321.754 8208919.0 480338.56
119.18 -77.92000000000002 -16.19878 -51.183908 22830 42.79314879256975 0.7465116365441418 319.594 8209061.58 480342.89
120.4 -79.08999999999997 -16.197497 -51.183871999999994 22830 41.09702042900619 -1.1957951331315257 315.651 8209203.54 480346.62
121.92 -79.45999999999998 -16.196225 -51.183847 22830 27.52070104242 -15.002390127877447 299.843 8209344.27 480349.17
121.31 -80.04000000000002 -16.194955 -51.183836 22830 17.76315647037552 -24.971907722389176 287.853 8209484.7 480350.23
119.94 -80.06 -16.193694 -51.183861 22830 2.1540261797502467 -40.745365260754056 270.012 8209624.19 480347.43
116.74 -78.82999999999998 -16.192432999999998 -51.183913000000004 22830 -27.499877245726736 -70.52797626693541 238.115 8209763.69 480341.66
114.15 -75.94 -16.191178 -51.183994 22830 -67.23262407974701 -110.35303709102797 196.138 8209902.57 480332.93
111.25 -71.95999999999998 -16.189922 -51.184096999999994 22830 -112.71766117316932 -155.90181890908693 148.4 8210041.44 480321.82
111.41 -69.36000000000001 -16.188669 -51.184211 22830 -152.54604139258834 -195.77924064683782 106.319 8210180.01 480309.52
112.47 -67.57999999999998 -16.187422 -51.184321999999995 22830 -168.0864133074014 -211.37137374540114 88.537 8210317.96 480297.52
115.37 -66.31 -16.186175 -51.184416 22830 -189.6462590817942 -233.0043512101974 64.742 8210455.92 480287.3
118.26 -65.0 -16.184929999999998 -51.184499 22830 -204.176635485105 -247.62168279623967 47.986000000000004 8210593.56 480278.27
